read_id	protein_id	family	evalue	bitscore	pident	aln_len
SRR28636386.7721258	A0A837FB81	AlkB	6.38e-26	95.1	92.0	50
SRR28636386.7728055	U2XN45	AlkB	1.03e-08	47.8	46.0	50
SRR28636386.7735567	A0AAN5C2R9	Cutinase_like	1e-16	70.5	62.0	50
SRR28636386.7747987	A0AAN5C2R9	Cutinase_like	6.95e-11	53.9	50.0	52
SRR28636386.7755063	A0AAN5C2R9	Cutinase_like	4.26e-15	65.9	64.0	50
SRR28636386.7757957	A0A7U6M2W5	AlkB	4.6e-31	105	100.0	50
SRR28636386.7770156	A0A922NQS1	Cutinase_like	7.73e-06	39.7	44.0	50
SRR28636386.7771061	A0A286RH75	Cutinase_like	8.24e-13	59.3	61.5	52
SRR28636386.7777091	G1C7H9	AlkB	1.9e-27	99.8	92.0	50
SRR28636386.7784628	G1C7R7	AlkB	2.33e-16	65.9	62.0	50
SRR28636386.7784830	A0AAN5C2R9	Cutinase_like	1.33e-13	61.6	66.0	50
SRR28636386.7785680	A9CMS7	AlkB	9.85e-17	70.5	62.0	50
SRR28636386.7786142	A0A8J8TTW6	AlkB	1.75e-23	88.6	92.0	50
SRR28636386.7786456	A0A919Y9Z8	AlkB	7.56e-09	48.1	36.0	50
SRR28636386.7786532	A0A919Y9Z8	AlkB	7.56e-09	48.1	36.0	50
SRR28636386.7787287	A0A919Y9Z8	AlkB	7.56e-09	48.1	36.0	50
SRR28636386.7793114	A0AAN5C2R9	Cutinase_like	3.8e-14	63.2	56.0	50
SRR28636386.7793160	A0AAN5C2R9	Cutinase_like	3.8e-14	63.2	56.0	50
SRR28636386.7815505	R7ZXK7	Cutinase_like	9.69e-14	62.0	56.0	50
SRR28636386.7829792	A0ABQ3GCS7	AlkB	1.34e-15	67.0	68.0	50
SRR28636386.7830002	A0ABQ3GCS7	AlkB	7.37e-17	70.5	70.0	50
SRR28636386.7838023	A0ABY6Y3A1	AlkB	4.07e-25	92.8	76.0	50
SRR28636386.7838177	A0ABM9IWS5	AlkB	7.55e-14	61.2	56.0	50
SRR28636386.7841455	G1C7H9	AlkB	2.18e-12	58.2	60.0	50
SRR28636386.7855716	R7ZXK7	Cutinase_like	5.33e-09	48.5	38.5	52
SRR28636386.7856314	A0A316YF96	Cutinase_like	1.27e-18	75.9	64.0	50
SRR28636386.7862358	A0A193BYK8	AlkB	3.21e-25	93.2	92.0	50
SRR28636386.7873879	A0A0H0AG54	AlkB	2.01e-29	104	100.0	50
SRR28636386.7876736	A0A2T7UTY9	AlkB	4.2e-16	68.6	62.0	50
SRR28636386.7904839	A0A0G4NCV0	Cutinase_like	1.55e-12	58.5	54.9	51
SRR28636386.7909272	A0ABN7YNI5	MHETase_like	6.62e-11	53.9	51.9	52
SRR28636386.7909359	A0ABN7YNI5	MHETase_like	6.62e-11	53.9	51.9	52
SRR28636386.7909662	A0A556QNH3	Cutinase_like	1.41e-12	58.5	56.9	51
SRR28636386.7914965	A0AAN5C2R9	Cutinase_like	7.11e-14	62.4	64.0	50
SRR28636386.7917042	A0A0P8X0D6	Cutinase_like	2.93e-09	49.3	49.0	51
SRR28636386.7932588	A0A9P5AHW0	Cutinase_like	1.53e-06	41.6	38.0	50
SRR28636386.7937442	A0A3Q8MC64	AlkB	6.85e-07	42.4	44.2	52
SRR28636386.7964665	G1C7H9	AlkB	2.29e-07	43.9	50.0	50
SRR28636386.7971293	A0A066TQ18	AlkB	6.08e-26	95.1	80.0	50
SRR28636386.7971576	A0A9P5AHW0	Cutinase_like	1.88e-08	47.0	36.4	55
SRR28636386.7972888	A0A9W9D218	Cutinase_like	1.45e-11	55.8	53.8	52
SRR28636386.7985491	A0A172TH58	AlkB	2.1e-17	72.0	66.0	50
SRR28636386.7996345	A0AAN5C2R9	Cutinase_like	4.56e-10	51.6	46.0	50
SRR28636386.8001960	A9CMS7	AlkB	6.19e-10	51.2	44.0	50
SRR28636386.8006377	A0ABR4TKH4	AlkB	8.83e-22	84.0	76.0	50
SRR28636386.8027282	A0ABW3HCW7	AlkB	3.66e-08	46.2	40.0	50
SRR28636386.8033374	A0A0G4NCV0	Cutinase_like	8.13e-10	50.8	49.0	51
SRR28636386.8036124	A0A132C2S1	AlkB	1.35e-23	86.7	76.0	50
SRR28636386.8046274	A0A8H9L7A3	Cutinase_like	4.07e-06	40.4	42.0	50
SRR28636386.8054437	A0A1H4ATK3	AlkB	9.33e-08	45.1	44.0	50
SRR28636386.8058351	A0A1H4Z8E2	AlkB	1.95e-28	103	92.0	50
SRR28636386.8064254	A0A0A2VAB0	Cutinase_like	1.77e-07	44.3	45.8	59
SRR28636386.8082011	A0A8G0ZYT7	AlkB	1.62e-17	72.4	72.0	50
SRR28636386.8087832	A0A248UDQ6	Cutinase_like	1.6e-25	94.4	80.0	50
SRR28636386.8097107	A0AAN5C2R9	Cutinase_like	4.09e-09	48.9	42.0	50
SRR28636386.8113581	A0A7V8V8A4	Cutinase_like	2.27e-10	52.4	54.7	53
SRR28636386.8123989	A0AAN5C2R9	Cutinase_like	9.71e-14	62.0	62.0	50
SRR28636386.8133422	A0A5R8YRW0	Cutinase_like	2.18e-15	66.6	53.8	52
SRR28636386.8139521	A0ABQ6CYQ0	AlkB	1.09e-09	50.4	54.9	51
SRR28636386.8143388	G1C7R7	AlkB	8.25e-22	79.7	74.5	51
SRR28636386.8146375	A0A494WC74	AlkB	6.15e-10	51.2	43.9	57
SRR28636386.8146592	A0AAW6QUD3	Cutinase_like	3.76e-06	40.4	44.2	52
SRR28636386.8146716	A0ABC9U9D7	Cutinase_like	4.5e-28	101	96.0	50
SRR28636386.8147033	A0AAW6QUD3	Cutinase_like	3.76e-06	40.4	44.2	52
SRR28636386.8149981	A0AAN5C2R9	Cutinase_like	1.22e-15	67.4	68.0	50
SRR28636386.8150562	A9CMS7	AlkB	7.6e-09	48.1	43.1	51
SRR28636386.8154375	G1C7H9	AlkB	2.42e-13	60.8	57.1	56
SRR28636386.8156843	A0A286RH75	Cutinase_like	1.01e-11	56.2	48.0	50
SRR28636386.8159452	A0ABR5Y9W7	AlkB	5.55e-24	89.7	88.0	50
SRR28636386.8165542	A0AAE2E906	AlkB	5.24e-30	105	98.0	50
SRR28636386.8165543	A0AAE2E906	AlkB	5.24e-30	105	98.0	50
SRR28636386.8169356	A0AAW6QUD3	Cutinase_like	1.14e-07	44.7	46.2	52
SRR28636386.8184799	A0A640VSU8	Cutinase_like	1.58e-09	50.1	48.1	52
SRR28636386.8193984	A0AAN5C2R9	Cutinase_like	8.54e-07	42.4	40.0	50
SRR28636386.8198148	A0ABQ6BST8	AlkB	2.47e-14	63.5	70.0	50
SRR28636386.8199233	A0A0N0S167	AlkB	7.28e-06	39.7	41.2	51
SRR28636386.8206895	A0A9P5AHW0	Cutinase_like	4.35e-10	51.6	48.0	50
SRR28636386.8217232	A9CMS7	AlkB	1.21e-15	67.4	62.0	50
SRR28636386.8220285	A0A0P8X0D6	Cutinase_like	4.05e-06	40.4	44.0	50
SRR28636386.8224019	A0A0D1YDG7	Cutinase_like	2.97e-20	80.5	68.0	50
SRR28636386.8226853	A0A098SFJ9	AlkB	3.82e-17	69.7	62.0	50
SRR28636386.8230652	A0ABQ5Z4K7	AlkB	1.16e-20	80.9	74.0	50
SRR28636386.8230788	A0ABQ5Z4K7	AlkB	1.16e-20	80.9	74.0	50
SRR28636386.8230991	A0ABQ1SA56	AlkB	1.35e-26	96.7	92.0	50
SRR28636386.8236282	Q5F4D8	AlkB	7.59e-09	48.1	46.0	50
SRR28636386.8242177	A0A517L0X3	Cutinase_like	2.18e-09	49.7	44.0	50
SRR28636386.8242428	Q5F4D8	AlkB	5.1e-17	71.2	68.0	50
SRR28636386.8253101	A0ABW3HCW7	AlkB	1.37e-08	47.4	49.0	51
SRR28636386.8258228	A0A1Q9AR33	AlkB	1.42e-29	104	96.0	50
SRR28636386.8273904	A0A0A2VAB0	Cutinase_like	5.05e-08	45.8	40.6	64
SRR28636386.8278363	A0A316YF96	Cutinase_like	1.48e-14	64.3	60.0	50
SRR28636386.8285986	A9CMS7	AlkB	6.19e-10	51.2	49.0	51
SRR28636386.8286358	A0A1L7XLJ4	Cutinase_like	1.18e-12	58.9	52.0	50
SRR28636386.8286836	G2Z023	AlkB	3.68e-13	59.3	52.0	50
SRR28636386.8291652	A0A0P7Y412	AlkB	1.02e-22	84.3	64.0	50
SRR28636386.8302307	A0A2N3J077	Cutinase_like	1.26e-27	100	88.0	50
SRR28636386.8303968	A0A9P5AHW0	Cutinase_like	6.9e-08	45.4	36.8	57
SRR28636386.8304982	A0A9P5AHW0	Cutinase_like	4.55e-10	51.6	41.2	51
SRR28636386.8315437	A0ABC9U9D7	Cutinase_like	2.32e-28	102	100.0	50
SRR28636386.8315478	D3B1Q5	Cutinase_like	1.29e-08	47.4	47.1	51
SRR28636386.8318424	D3B1Q5	Cutinase_like	7.91e-07	42.4	45.1	51
SRR28636386.8319755	A0A512N561	AlkB	3.77e-31	109	100.0	50
SRR28636386.8322288	A0A4S3MKA9	AlkB	1.17e-18	75.5	74.1	54
SRR28636386.8330841	G1C7R7	AlkB	1.16e-16	66.6	64.7	51
SRR28636386.8339586	A0ABX0G5C4	AlkB	8.16e-29	103	92.0	50
SRR28636386.8352758	A0ABM6IFC6	AlkB	2.88e-17	71.6	74.0	50
SRR28636386.8354464	A0ABM6IFC6	AlkB	2.88e-17	71.6	74.0	50
SRR28636386.8355760	A0AAN5C2R9	Cutinase_like	1.19e-12	58.9	54.0	50
SRR28636386.8356712	M2VXL2	AlkB	5.82e-15	65.5	52.0	50
SRR28636386.8359169	A9CMS7	AlkB	8.96e-08	45.1	44.0	50
SRR28636386.8370259	A0AAN5C2R9	Cutinase_like	1.17e-09	50.4	50.0	50
SRR28636386.8370700	A0A0C6FKF2	AlkB	1.12e-22	84.7	68.0	50
SRR28636386.8373622	Q5F4D8	AlkB	3.75e-21	82.8	78.0	50
SRR28636386.8374777	A0A8I0ZK95	Cutinase_like	4.1e-06	40.4	40.0	50
SRR28636386.8376965	A0A2N3J077	Cutinase_like	2.28e-30	107	98.0	50
SRR28636386.8378038	A0A0G4NCV0	Cutinase_like	5.82e-15	65.5	60.0	50
SRR28636386.8382096	G1C7R7	AlkB	1.25e-18	71.6	64.0	50
SRR28636386.8382265	G1C7R7	AlkB	1.25e-18	71.6	64.0	50
SRR28636386.8389168	A0A2U1K6F7	AlkB	2.39e-07	43.9	40.4	52
SRR28636386.8411266	A0A0D1YDG7	Cutinase_like	6.85e-08	45.4	44.0	50
SRR28636386.8414926	A0A0D1YDG7	Cutinase_like	6.85e-08	45.4	44.0	50
SRR28636386.8422519	A0A1X1UCC7	AlkB	1.69e-13	61.2	56.0	50
SRR28636386.8451661	A0A254U084	Cutinase_like	7.76e-12	56.6	52.0	50
SRR28636386.8466638	A0ABQ6PMH4	AlkB	1.88e-26	96.7	82.0	50
SRR28636386.8481982	A0A554WIU4	MHETase_like	5.83e-23	88.2	82.0	50
SRR28636386.8484424	A0A254U084	Cutinase_like	7.76e-12	56.6	52.9	51
SRR28636386.8488828	A0ABU6HIG9	AlkB	1.22e-24	91.7	80.0	50
SRR28636386.8494371	Q5F4D8	AlkB	5.7e-15	65.5	64.0	50
SRR28636386.8495482	A0A559KL13	Cutinase_like	3.12e-15	66.2	52.0	50
SRR28636386.8529732	A0A9Q7NSE2	AlkB	5.22e-33	110	96.0	50
SRR28636386.8536095	A0A0P8X0D6	Cutinase_like	2.39e-07	43.9	45.1	51
SRR28636386.8552926	A0ABM7G052	AlkB	7.76e-13	59.3	60.0	50
SRR28636386.8570367	A0AAW6QUD3	Cutinase_like	1.42e-12	58.2	56.0	50
SRR28636386.8573051	A0A316YF96	Cutinase_like	1.04e-08	47.8	45.3	53
SRR28636386.8575323	A0ABW3HCW7	AlkB	1.59e-06	41.6	46.0	50
SRR28636386.8583856	G1C7H9	AlkB	3.23e-16	68.9	60.0	50
SRR28636386.8586243	A0A9Q7NSE2	AlkB	1.67e-31	107	96.0	50
SRR28636386.8586499	A0A9Q7NSE2	AlkB	9.4e-31	105	94.0	50
SRR28636386.8595617	A0A1X0I552	AlkB	7.41e-15	65.1	60.0	50
SRR28636386.8596103	A0A1S1QJ66	AlkB	5.77e-20	79.0	72.0	50
SRR28636386.8616727	A0A836MJX9	Cutinase_like	2.09e-13	60.8	58.0	50
SRR28636386.8619999	A0A9Q7NSE2	AlkB	3.75e-30	103	100.0	50
SRR28636386.8621273	U2XN45	AlkB	1.15e-06	42.0	34.0	50
SRR28636386.8626931	A0ABQ2CPL7	AlkB	1.75e-14	63.9	64.0	50
SRR28636386.8638602	A0AAN5C2R9	Cutinase_like	2.43e-07	43.9	48.0	50
SRR28636386.8641700	A0A4Q7VA27	AlkB	2.15e-19	77.4	80.0	50
SRR28636386.8641760	A0A4Q7VA27	AlkB	7.93e-19	75.9	78.0	50
SRR28636386.8642005	A0A4Q7VA27	AlkB	1.52e-18	75.1	78.0	50
SRR28636386.8657318	A0AAN5C2R9	Cutinase_like	1.19e-12	58.9	56.0	50
SRR28636386.8664007	A0ABV7DSH7	AlkB	1.53e-29	105	88.0	50
SRR28636386.8686501	A0A2N6SZ70	AlkB	5.12e-12	57.0	62.7	51
SRR28636386.8694436	A0AAN5C2R9	Cutinase_like	5.67e-12	57.0	54.0	50
SRR28636386.8699943	A0A9P7RJB1	Cutinase_like	3.51e-08	46.2	46.0	50
SRR28636386.8707164	A0ABQ1G0Z8	AlkB	5.86e-18	73.6	72.0	50
SRR28636386.8713394	A0A0F5LDK2	Cutinase_like	1.17e-12	58.9	58.0	50
SRR28636386.8715012	J4UWC3	Cutinase_like	4.5e-07	43.1	36.0	50
SRR28636386.8717398	A0A0P9CMX4	AlkB	2.8e-22	85.9	86.3	51
SRR28636386.8717469	A0A0P9CMX4	AlkB	2.8e-22	85.9	86.3	51
SRR28636386.8718157	G1C7R7	AlkB	4.67e-16	65.1	60.0	50
SRR28636386.8723880	A0A0X4EPR9	Cutinase_like	6.14e-29	103	100.0	50
SRR28636386.8727512	A0A096A6W6	AlkB	4.22e-13	60.1	59.6	52
SRR28636386.8747715	A0AAN5C2R9	Cutinase_like	5.96e-07	42.7	45.1	51
SRR28636386.8749441	A0A922NQS1	Cutinase_like	2.32e-07	43.9	43.1	51
SRR28636386.8749442	A0AAN5C2R9	Cutinase_like	3.18e-07	43.5	45.1	51
SRR28636386.8771183	G1C7H9	AlkB	2.94e-19	77.4	70.0	50
SRR28636386.8775645	A9CMS7	AlkB	8.83e-16	67.8	60.0	50
SRR28636386.8777624	Q5F4D8	AlkB	1.28e-07	44.7	46.0	50
SRR28636386.8808436	A0AAN5C2R9	Cutinase_like	1.53e-06	41.6	39.2	51
SRR28636386.8824845	A0A2S9CPB6	Cutinase_like	8.92e-08	45.1	50.0	50
SRR28636386.8827370	A0A0D7X4L2	AlkB	4.05e-06	40.4	46.0	50
SRR28636386.8829423	A0AAN5C2R9	Cutinase_like	2.87e-06	40.8	40.0	50
SRR28636386.8831444	A0AAN5C2R9	Cutinase_like	4.15e-12	57.4	54.0	50
SRR28636386.8866263	G1C7H9	AlkB	4.99e-18	73.9	70.0	50
SRR28636386.8866563	G1C7H9	AlkB	1.39e-18	75.5	70.0	50
SRR28636386.8873509	A0A0F1B6D0	AlkB	3.03e-24	90.5	98.0	50
SRR28636386.8873597	A0A9W9D218	Cutinase_like	2.12e-12	58.2	54.7	53
SRR28636386.8877391	A0A922NQS1	Cutinase_like	2.19e-06	41.2	41.2	51
SRR28636386.8879371	A0A4S3MKA9	AlkB	8.33e-20	78.6	70.6	51
SRR28636386.8895380	A0ABQ1F8A1	AlkB	7.43e-12	56.6	58.0	50
SRR28636386.8911269	A0ABX5CJ09	AlkB	4.22e-13	60.1	56.0	50
SRR28636386.8914066	A0A922NQS1	Cutinase_like	2.43e-10	52.4	48.1	52
SRR28636386.8925985	A0AAN5C2R9	Cutinase_like	1.77e-07	44.3	48.0	50
SRR28636386.8926772	G1C7H9	AlkB	1.59e-12	58.5	52.8	53
SRR28636386.8929583	Q5F4D8	AlkB	3.24e-19	77.4	70.0	50
SRR28636386.8929933	Q5F4D8	AlkB	7.59e-09	48.1	46.0	50
SRR28636386.8930167	Q5F4D8	AlkB	3.24e-19	77.4	70.0	50
SRR28636386.8966162	A0ABQ6PMH4	AlkB	1.88e-26	96.7	82.0	50
SRR28636386.8967038	A0ABY6Y3A1	AlkB	1.08e-17	72.8	64.0	50
SRR28636386.8974971	A0A640VSU8	Cutinase_like	1.61e-12	58.5	54.0	50
SRR28636386.8981205	A0A1B2DK48	AlkB	2.95e-17	71.6	62.0	50
SRR28636386.8998034	A0A1E7N1S6	AlkB	1.17e-12	58.9	46.0	50
SRR28636386.9003504	A0A9X4BKV9	Cutinase_like	6.9e-11	53.9	42.0	50
SRR28636386.9003556	A0A9X4BKV9	Cutinase_like	6.9e-11	53.9	42.0	50
SRR28636386.9006181	A0ABS7X7D7	AlkB	1.28e-10	53.1	50.0	50
SRR28636386.9011666	A0A316YF96	Cutinase_like	2.67e-08	46.6	48.0	50
SRR28636386.9011910	A0A316YF96	Cutinase_like	2.67e-08	46.6	48.0	50
SRR28636386.9012768	A9CMS7	AlkB	2.17e-09	49.7	50.0	50
SRR28636386.9026260	A0A0G4NCV0	Cutinase_like	1.18e-12	58.9	54.0	50
SRR28636386.9026823	A0A9P5AHW0	Cutinase_like	5.04e-08	45.8	48.0	50
SRR28636386.9027200	A0A9P5AHW0	Cutinase_like	5.04e-08	45.8	48.0	50
SRR28636386.9031148	A0A074K8M8	Cutinase_like	6.49e-16	68.2	64.0	50
SRR28636386.9031480	A0A074K8M8	Cutinase_like	6.49e-16	68.2	64.0	50
SRR28636386.9048721	A0A9P5AHW0	Cutinase_like	5.6e-09	48.5	44.0	50
SRR28636386.9063257	A0A1S9RVN2	Cutinase_like	2.28e-15	66.6	61.5	52
SRR28636386.9068874	A0A8H4JGE8	Cutinase_like	3e-06	40.8	38.0	50
SRR28636386.9072948	A0A2N3J077	Cutinase_like	1.75e-27	99.8	98.0	50
SRR28636386.9073168	A0A2N3J077	Cutinase_like	1.75e-27	99.8	98.0	50
SRR28636386.9073542	A0A2N3J077	Cutinase_like	1.75e-27	99.8	98.0	50
SRR28636386.9091966	Q5F4D8	AlkB	6.61e-20	79.3	72.0	50
SRR28636386.9097140	A0A7K1U9Q2	Cutinase_like	1.8e-11	55.1	40.0	50
SRR28636386.9108573	A0A0G4NCV0	Cutinase_like	2.86e-06	40.8	42.0	50
SRR28636386.9109588	A0AAN5C2R9	Cutinase_like	3.94e-06	40.4	41.2	51
SRR28636386.9110693	Q5F4D8	AlkB	1.31e-16	70.1	62.0	50
SRR28636386.9128168	A0A9P5AHW0	Cutinase_like	6.95e-11	53.9	48.0	50
SRR28636386.9128215	A0A9P5AHW0	Cutinase_like	1.45e-11	55.8	50.0	50
SRR28636386.9134924	A0A848IVF5	AlkB	1.89e-23	88.6	76.0	50
SRR28636386.9134948	A0A848IVF5	AlkB	1.89e-23	88.6	76.0	50
SRR28636386.9136007	A0A848IVF5	AlkB	1.89e-23	88.6	76.0	50
SRR28636386.9141167	A0A1E3LRC3	AlkB	6.93e-20	79.3	72.0	50
SRR28636386.9141527	V2VKN3	Cutinase_like	1.91e-24	91.3	94.0	50
SRR28636386.9146500	A0A316YF96	Cutinase_like	5.92e-07	42.7	48.0	50
SRR28636386.9160217	A0A254U084	Cutinase_like	4.86e-11	54.3	52.0	50
SRR28636386.9160962	K2RTV3	Cutinase_like	3.31e-10	52.0	42.0	50
SRR28636386.9162160	A0AAN5C2R9	Cutinase_like	5.67e-12	57.0	58.0	50
SRR28636386.9167706	A0ABY6Y3A1	AlkB	8.28e-21	81.3	76.0	50
SRR28636386.9178129	A0A0P9CMX4	AlkB	1.54e-22	86.7	80.0	50
SRR28636386.9178563	M5EVX8	AlkB	3.67e-25	90.5	82.0	50
SRR28636386.9203795	A0A2N3J077	Cutinase_like	3.34e-28	101	94.0	50
SRR28636386.9223328	Q5F4D8	AlkB	8.44e-07	42.4	46.0	50
SRR28636386.9225229	A0A8J7MLL1	AlkB	8.95e-25	92.4	80.0	50
SRR28636386.9238244	A0ABW3HCW7	AlkB	7.63e-09	48.1	38.0	50
SRR28636386.9244093	A0A316YF96	Cutinase_like	3.5e-08	46.2	47.1	51
SRR28636386.9271261	G1C7R7	AlkB	4.1e-22	80.5	70.0	50
SRR28636386.9294174	G1C7H9	AlkB	1.13e-19	78.6	72.0	50
SRR28636386.9294234	G1C7H9	AlkB	1.13e-19	78.6	72.0	50
SRR28636386.9301324	A0ABX3PCV7	AlkB	3.35e-14	63.2	60.0	50
SRR28636386.9301709	A0ABY6Y3A1	AlkB	6.76e-15	65.1	58.0	50
SRR28636386.9301869	A0ABY6Y3A1	AlkB	6.76e-15	65.1	58.0	50
SRR28636386.9312084	A0A837FD05	AlkB	8.31e-23	86.7	84.0	50
SRR28636386.9312366	A0A837FD05	AlkB	8.31e-23	86.7	84.0	50
SRR28636386.9316724	A0ABQ1SA56	AlkB	1.81e-27	99.0	92.0	50
SRR28636386.9318792	A0A1S9RVN2	Cutinase_like	9.09e-24	90.5	88.0	50
SRR28636386.9326949	J4UWC3	Cutinase_like	2.85e-06	40.8	49.1	53
SRR28636386.9329689	A0A1H3A0Z5	AlkB	8.43e-10	50.8	60.0	50
SRR28636386.9332724	A0A5N5E036	Cutinase_like	3.24e-13	60.5	60.0	50
SRR28636386.9348480	A0AAQ0NAT2	MHETase_like	2.41e-07	43.9	40.0	50
SRR28636386.9348608	A0AAN5C2R9	Cutinase_like	4.12e-06	40.4	36.0	50
SRR28636386.9353491	A0A8H5WTA5	Cutinase_like	2.48e-13	60.8	60.0	50
SRR28636386.9354292	A0AAW6QUD3	Cutinase_like	1.89e-12	57.8	56.9	51
SRR28636386.9376548	A0A922NQS1	Cutinase_like	1e-08	47.8	51.0	51
SRR28636386.9381219	A0ABM8C2J5	AlkB	7.63e-18	73.2	72.0	50
SRR28636386.9396871	A0A0C5BFN6	AlkB	8.41e-10	50.8	40.0	50
SRR28636386.9401521	A0ABV4AEC7	AlkB	7.66e-12	56.6	56.0	50
SRR28636386.9405433	A0ABD6NW64	AlkB	3.19e-10	52.0	48.0	50
SRR28636386.9409401	G1C7R7	AlkB	2.19e-19	73.6	60.0	50
SRR28636386.9409467	G1C7R7	AlkB	2.04e-17	68.6	58.0	50
SRR28636386.9417290	A0A3T1D4I6	AlkB	1.24e-20	80.9	74.0	50
SRR28636386.9417593	A0A3T1D4I6	AlkB	1.24e-20	80.9	74.0	50
SRR28636386.9420817	A0A0G4NCV0	Cutinase_like	3.67e-08	46.2	47.1	51
SRR28636386.9442275	Q5F4D8	AlkB	1.25e-25	95.1	94.0	50
SRR28636386.9445882	A0A5N5E036	Cutinase_like	6.58e-08	45.4	40.7	54
SRR28636386.9445936	A0A922NQS1	Cutinase_like	2.12e-12	58.2	54.0	50
SRR28636386.9464085	A0AAE2E906	AlkB	5.75e-28	100	86.0	50
SRR28636386.9473146	A0A0F1BC44	AlkB	5.5e-29	103	100.0	50
SRR28636386.9485647	A0AAN5C2R9	Cutinase_like	4.26e-15	65.9	66.0	50
SRR28636386.9495968	A0AAN5C2R9	Cutinase_like	1e-16	70.5	70.0	50
SRR28636386.9498448	A9CMS7	AlkB	1.61e-12	58.5	52.0	50
SRR28636386.9500920	A0AAW6QUD3	Cutinase_like	9.72e-12	55.8	56.0	50
SRR28636386.9502233	A0A0D1YDG7	Cutinase_like	4.42e-13	60.1	52.8	53
SRR28636386.9503398	G1C7H9	AlkB	2.15e-15	66.6	66.0	50
SRR28636386.9504548	A0AAN5C2R9	Cutinase_like	3.71e-11	54.7	54.9	51
SRR28636386.9524072	A0A9W9D218	Cutinase_like	5.03e-08	45.8	48.0	50
SRR28636386.9524712	A0A9W9D218	Cutinase_like	5.03e-08	45.8	48.0	50
SRR28636386.9576172	A0A5M8NZN6	MHETase_like	8.46e-07	42.4	37.3	51
SRR28636386.9576500	A0A5M8NZN6	MHETase_like	8.46e-07	42.4	37.3	51
SRR28636386.9587820	A0ABC9U9D7	Cutinase_like	1.69e-27	99.8	92.0	50
SRR28636386.9605768	A0A7K0BXE1	MHETase_like	1.81e-13	61.2	48.0	50
SRR28636386.9621850	A0AAW6QUD3	Cutinase_like	4.81e-10	51.2	52.7	55
SRR28636386.9622175	A0AAW6QUD3	Cutinase_like	4.81e-10	51.2	52.7	55
SRR28636386.9626534	A0AAN5C2R9	Cutinase_like	2.43e-10	52.4	52.0	50
SRR28636386.9645042	A0AAN5C2R9	Cutinase_like	6.54e-16	68.2	70.0	50
SRR28636386.9647087	A0A0D1YDG7	Cutinase_like	1.73e-18	75.5	66.0	50
SRR28636386.9665706	A0AAN5C2R9	Cutinase_like	5.67e-12	57.0	46.0	50
SRR28636386.9706595	Q5F4D8	AlkB	9.35e-08	45.1	44.0	50
SRR28636386.9712881	A0A9P5AHW0	Cutinase_like	5.6e-09	48.5	44.0	50
SRR28636386.9713589	A0A9P5AHW0	Cutinase_like	5.6e-09	48.5	44.0	50
SRR28636386.9727205	A0A922NQS1	Cutinase_like	1.12e-06	42.0	50.0	50
SRR28636386.9731660	A0A922NQS1	Cutinase_like	6.23e-10	51.2	48.1	52
SRR28636386.9733709	A0A0G4NCV0	Cutinase_like	2.78e-14	63.5	56.0	50
SRR28636386.9740436	U2XN45	AlkB	4.96e-15	65.5	58.0	50
SRR28636386.9757376	A0A0X4EPR9	Cutinase_like	2.39e-25	94.0	96.0	50
SRR28636386.9760300	D3B1Q5	Cutinase_like	1.05e-09	50.4	52.0	50
SRR28636386.9762744	A0A918JIH2	AlkB	1.77e-14	62.8	53.7	54
SRR28636386.9768448	Q5F4D8	AlkB	9.77e-21	81.6	80.0	50
SRR28636386.9770516	A0ABU2E3P5	MHETase_like	1.37e-16	70.1	64.7	51
SRR28636386.9782575	A0A254U084	Cutinase_like	8.68e-13	59.3	46.0	50
SRR28636386.9784690	Q5F4D8	AlkB	1.98e-17	72.4	66.0	50
SRR28636386.9791601	A0AAN5C2R9	Cutinase_like	1.01e-11	56.2	58.8	51
SRR28636386.9792108	A0AAN5C2R9	Cutinase_like	1.01e-11	56.2	58.8	51
SRR28636386.9806236	A0A316YF96	Cutinase_like	1.17e-20	81.6	70.0	50
SRR28636386.9811966	A0AAN5C2R9	Cutinase_like	1.12e-06	42.0	43.1	51
SRR28636386.9858783	A0A1A3CCI3	AlkB	2.56e-11	55.1	52.8	53
SRR28636386.9867107	A0A6P2GBK8	AlkB	7.27e-19	76.3	66.0	50
SRR28636386.9868979	A0A2N3J077	Cutinase_like	2.45e-26	96.7	98.0	50
SRR28636386.9878531	A0A2W2E9N4	Cutinase_like	1.87e-16	69.7	62.0	50
SRR28636386.9883878	A0A1H9FT28	AlkB	1.04e-14	64.7	58.8	51
SRR28636386.9884426	A0A837FB81	AlkB	1.17e-27	99.8	98.0	50
SRR28636386.9889595	A0A922NQS1	Cutinase_like	7.39e-06	39.7	48.0	50
SRR28636386.9898827	A0AAN5C2R9	Cutinase_like	9.5e-11	53.5	50.0	50
SRR28636386.9903658	A0A2J4XYK1	AlkB	2.57e-28	96.3	90.0	50
SRR28636386.9906405	A0ABY6Y3A1	AlkB	8.28e-22	84.0	70.0	50
SRR28636386.9915559	A0A922NQS1	Cutinase_like	1.96e-08	47.0	40.0	50
SRR28636386.9915585	A0A922NQS1	Cutinase_like	2.69e-08	46.6	40.0	50
SRR28636386.9921092	A0A5N5E036	Cutinase_like	1.73e-13	61.2	62.0	50
SRR28636386.9923951	A0A3A8AKD4	AlkB	5.34e-28	101	96.0	50
SRR28636386.9926296	A0A0D6JC24	AlkB	2.58e-15	65.1	64.0	50
