read_id	protein_id	family	evalue	bitscore	pident	aln_len
SRR23872596.1889298	A0ABQ3GCS7	AlkB	4.69e-20	79.3	73.6	53
SRR23872596.1889786	A0ABM8RV28	MHETase_like	5.04e-18	74.3	70.6	51
SRR23872596.1892253	A0ABM8C2J5	AlkB	1.02e-27	99.8	92.3	52
SRR23872596.1894635	A0AAN5C2R9	Cutinase_like	2.65e-07	43.9	41.2	51
SRR23872596.1894788	A0ABM8C2J5	AlkB	6.15e-25	92.4	75.5	53
SRR23872596.1901203	A0ABM8C2J5	AlkB	8.02e-17	70.5	69.2	52
SRR23872596.1902029	A0A0P8X0D6	Cutinase_like	2.88e-08	46.6	51.9	52
SRR23872596.1902838	A0AAE9L4X8	AlkB	2.09e-16	68.2	64.0	50
SRR23872596.1903877	A0AAN5C2R9	Cutinase_like	4.98e-10	51.6	49.0	51
SRR23872596.1904432	A0A4V2UVI4	Cutinase_like	6.46e-10	51.2	47.2	53
SRR23872596.1909612	A0A1X0I552	AlkB	2.22e-11	55.5	52.0	50
SRR23872596.1911908	G1C7H9	AlkB	7.51e-14	62.4	61.5	52
SRR23872596.1914428	A0A916NB75	Cutinase_like	2.39e-06	41.2	48.1	52
SRR23872596.1916219	A0A9P5AHW0	Cutinase_like	3.64e-10	52.0	51.0	51
SRR23872596.1917034	A0AAN5C2R9	Cutinase_like	2.4e-06	41.2	50.0	52
SRR23872596.1918672	A0A1B0Z6J3	AlkB	1.07e-20	78.2	70.0	50
SRR23872596.1920070	Q168D2	Cutinase_like	3.34e-15	66.2	65.4	52
SRR23872596.1920867	A0A0T6LQN8	AlkB	2.29e-15	66.6	62.0	50
SRR23872596.1921464	A0A8D6Y728	MHETase_like	4.51e-12	57.4	51.9	52
SRR23872596.1926376	A0ABQ2HT06	AlkB	1.13e-17	71.2	66.0	50
SRR23872596.1926827	A0ABU8X6Q4	AlkB	8.99e-33	114	92.5	53
SRR23872596.1935680	A0A8H5XPM3	Cutinase_like	9.32e-10	50.8	49.0	51
SRR23872596.1935755	A0AAN5C2R9	Cutinase_like	1.63e-19	78.6	66.0	53
SRR23872596.1936639	A0A917Q8D6	AlkB	3.25e-26	96.3	84.6	52
SRR23872596.1936939	A0A5E6YN35	MHETase_like	2.79e-16	69.3	61.5	52
SRR23872596.1939846	A0A1E3LRC3	AlkB	5.61e-14	62.8	58.8	51
SRR23872596.1940251	Q5F4D8	AlkB	2.47e-18	75.1	62.3	53
SRR23872596.1944670	G1C7H9	AlkB	1.56e-11	55.8	52.9	51
SRR23872596.1944803	Q5F4D8	AlkB	6.89e-16	68.2	63.5	52
SRR23872596.1947315	Q5F4D8	AlkB	6.89e-16	68.2	63.5	52
SRR23872596.1948149	A0ABQ6BMW0	AlkB	1.35e-29	104	94.3	53
SRR23872596.1948713	A0A8H6D6M8	Cutinase_like	1.48e-10	53.1	45.1	51
SRR23872596.1948970	A9CMS7	AlkB	7.06e-19	76.6	65.4	52
SRR23872596.1951343	A0AAN5C2R9	Cutinase_like	8.71e-15	65.1	57.7	52
SRR23872596.1954765	A0A2J4XYK1	AlkB	2.44e-22	81.3	67.9	53
SRR23872596.1956389	A0A0U3TFK6	AlkB	8.4e-29	102	82.7	52
SRR23872596.1957526	A0ABQ1UYZ3	AlkB	9.53e-26	94.7	78.4	51
SRR23872596.1958524	A0A4R7NZR6	AlkB	9.58e-17	70.5	66.7	51
SRR23872596.1959022	C1AAJ2	Cutinase_like	1.72e-25	95.5	73.1	52
SRR23872596.1962688	A0A5J4RG58	MHETase_like	4.6e-20	80.1	67.9	53
SRR23872596.1963684	A0A072N1Q0	AlkB	2.77e-29	105	94.1	51
SRR23872596.1964424	A0A2W5TNV3	Cutinase_like	2.93e-11	55.1	50.0	52
SRR23872596.1964946	A0A2A4WW65	Cutinase_like	2.36e-09	49.7	46.2	52
SRR23872596.1966439	A0A7V8FLJ6	MHETase_like	2.21e-14	63.9	51.9	52
SRR23872596.1967689	A0AAN5C2R9	Cutinase_like	8.38e-09	48.1	43.1	51
SRR23872596.1968507	G1C7H9	AlkB	3.83e-23	88.2	84.6	52
SRR23872596.1968563	G1C7H9	AlkB	5.31e-23	87.8	82.4	51
SRR23872596.1969073	A0AAE6Y585	AlkB	2.82e-23	88.2	67.9	53
SRR23872596.1973514	A0A7W7SJU4	Cutinase_like	2.86e-24	92.0	71.2	52
SRR23872596.1979515	G1C7H9	AlkB	2.69e-22	85.9	73.1	52
SRR23872596.1981486	A0A918UKU4	Cutinase_like	3.82e-16	68.9	59.6	52
SRR23872596.1981996	A0ABW3HCW7	AlkB	7.74e-14	62.4	51.9	52
SRR23872596.1984976	Q5F4D8	AlkB	7.15e-13	59.7	54.4	57
SRR23872596.1988193	A0ABS6MTR1	AlkB	4.04e-22	83.2	75.0	52
SRR23872596.1991013	A9CMS7	AlkB	1.21e-25	95.5	73.1	52
SRR23872596.1991302	A0ABW3HCW7	AlkB	1.06e-13	62.0	61.5	52
SRR23872596.1993530	A0A9P5AHW0	Cutinase_like	3.47e-12	57.8	45.3	53
SRR23872596.1996385	A0A3Q8MC64	AlkB	1.8e-13	60.1	48.1	52
