read_id	protein_id	family	evalue	bitscore	pident	aln_len
SRR28636381.10748346	Q9AP11	AlkB	5.93e-10	51.2	59.0	39
SRR28636381.10749565	A0A0N7FUD7	AlkB	7.39e-17	70.5	90.0	40
SRR28636381.10753886	A0A5A7SEW2	Cutinase_like	1.5e-06	41.6	55.3	38
SRR28636381.10754322	A9CMS7	AlkB	9.96e-09	47.8	40.9	44
SRR28636381.10754707	A0A316YF96	Cutinase_like	1.37e-08	47.4	52.1	48
SRR28636381.10757026	A0A316YF96	Cutinase_like	7.29e-09	48.1	54.2	48
SRR28636381.10758075	A0A0P9CMX4	AlkB	5.61e-23	87.8	87.8	49
SRR28636381.10758900	A0A1B1UJ32	AlkB	3.15e-07	43.5	53.2	47
SRR28636381.10759267	A0A9W9D218	Cutinase_like	3.17e-07	43.5	41.5	53
SRR28636381.10759677	A0A9P5AHW0	Cutinase_like	4.85e-11	54.3	46.2	39
SRR28636381.10760970	A0A3Q8MC64	AlkB	9.47e-16	65.9	56.3	48
SRR28636381.10762418	A0A9W6N1A9	AlkB	6.53e-08	45.4	66.7	30
SRR28636381.10763534	A0A5N5E036	Cutinase_like	1.45e-11	55.8	55.8	52
SRR28636381.10764578	A0A382XFA1	Cutinase_like	9.39e-09	47.8	46.0	50
SRR28636381.10765016	A0ABQ1SA56	AlkB	7.88e-20	78.6	78.0	50
SRR28636381.10765178	A0A8H5XPM3	Cutinase_like	2.19e-06	41.2	43.8	48
SRR28636381.10765515	A0A922NQS1	Cutinase_like	4.35e-07	43.1	43.4	53
SRR28636381.10765597	A0A0P9CMX4	AlkB	7.01e-14	62.4	57.1	49
SRR28636381.10765733	R8BBY6	Cutinase_like	6.55e-08	45.4	56.8	37
SRR28636381.10765747	A0A922NQS1	Cutinase_like	4.35e-07	43.1	43.4	53
SRR28636381.10766154	A0A8H5XPM3	Cutinase_like	2.19e-06	41.2	43.8	48
SRR28636381.10766437	A0A0P9CMX4	AlkB	7.01e-14	62.4	57.1	49
SRR28636381.10768555	A0AAN5C2R9	Cutinase_like	5.6e-09	48.5	53.5	43
SRR28636381.10768635	A0A0P9CMX4	AlkB	1.52e-09	50.1	49.0	49
SRR28636381.10768896	A0AAE6Y585	AlkB	2.07e-06	41.2	43.5	46
SRR28636381.10769034	A0AAE6Y585	AlkB	2.07e-06	41.2	43.5	46
SRR28636381.10769039	A0A5M8NZN6	MHETase_like	1.28e-07	44.7	40.9	44
SRR28636381.10770473	A0A538SMW8	Cutinase_like	2.11e-19	75.9	73.5	49
SRR28636381.10770542	A0A538SMW8	Cutinase_like	2.11e-19	75.9	73.5	49
SRR28636381.10770634	A0ABQ1HDS6	AlkB	7.28e-06	39.7	36.2	47
SRR28636381.10770717	A0A538SMW8	Cutinase_like	1.84e-16	68.2	67.3	49
SRR28636381.10771628	A0A2M8P0X2	Cutinase_like	4.77e-08	45.8	46.9	49
SRR28636381.10771711	A0AAN5C2R9	Cutinase_like	5.6e-09	48.5	53.5	43
SRR28636381.10773940	A0AAN5C2R9	Cutinase_like	3.52e-08	46.2	43.5	46
SRR28636381.10773971	A0AAN5C2R9	Cutinase_like	3.52e-08	46.2	43.5	46
SRR28636381.10773987	A0AAN5C2R9	Cutinase_like	3.52e-08	46.2	43.5	46
SRR28636381.10774509	A0A922NQS1	Cutinase_like	3.93e-06	40.4	52.5	40
SRR28636381.10775381	A0A194XWA5	Cutinase_like	5.34e-06	40.0	51.6	31
SRR28636381.10776238	A0A2S6AET6	AlkB	1.02e-11	56.2	48.2	56
SRR28636381.10778154	A0AAN5C2R9	Cutinase_like	9.09e-11	53.5	75.8	33
SRR28636381.10778160	A0AAN5C2R9	Cutinase_like	3.55e-11	54.7	78.8	33
SRR28636381.10778624	A0A8H6D6M8	Cutinase_like	4.35e-10	51.6	53.8	52
SRR28636381.10779236	G1C7R7	AlkB	1.08e-08	46.2	47.5	40
SRR28636381.10779874	A0A0D5CIN9	AlkB	4.65e-14	62.8	80.6	36
SRR28636381.10780262	A0A0D5CIN9	AlkB	4.65e-14	62.8	80.6	36
SRR28636381.10780268	A0AAN5C2R9	Cutinase_like	1.13e-12	58.9	53.1	49
SRR28636381.10780780	A0AAP8QDB7	AlkB	4.63e-14	62.8	59.2	49
SRR28636381.10781094	A0A5J5GBP8	Cutinase_like	1.49e-11	55.1	59.1	44
SRR28636381.10782649	A0A0D1YDG7	Cutinase_like	1.11e-06	42.0	56.7	30
SRR28636381.10783776	A0A221JW97	MHETase_like	4.34e-10	51.6	52.4	42
SRR28636381.10783848	A0A221JW97	MHETase_like	4.34e-10	51.6	52.4	42
SRR28636381.10788780	D3B1Q5	Cutinase_like	8.54e-12	56.2	57.1	49
SRR28636381.10789952	A0A5N5E036	Cutinase_like	1.24e-10	53.1	57.8	45
SRR28636381.10790012	A0ABT8EVN5	Cutinase_like	4.34e-10	51.6	51.3	39
SRR28636381.10790909	A0A9W9D218	Cutinase_like	3.03e-12	57.8	55.8	43
SRR28636381.10792612	A0A0W1R4J3	AlkB	5.3e-06	40.0	51.2	43
SRR28636381.10797568	A0AAN5C2R9	Cutinase_like	4.15e-12	57.4	56.8	44
SRR28636381.10797638	A0AAN5C2R9	Cutinase_like	2.75e-17	72.0	70.8	48
SRR28636381.10798980	A0AAN5C2R9	Cutinase_like	1.19e-12	58.9	53.1	49
SRR28636381.10799780	A0ABY6N2E3	AlkB	1.11e-09	50.4	52.6	38
SRR28636381.10800157	A0A1X0BAF1	AlkB	1.51e-06	41.6	53.5	43
SRR28636381.10800709	A0A4Y3KFX9	Cutinase_like	1.23e-07	44.7	63.9	36
SRR28636381.10801348	A0AAN5C2R9	Cutinase_like	3.91e-09	48.9	43.8	48
SRR28636381.10801924	A0A087M392	AlkB	1.22e-07	44.7	50.0	34
SRR28636381.10803074	A0A0F8AVQ6	AlkB	6.76e-08	45.4	54.8	42
SRR28636381.10803857	A0ABM8QDP5	MHETase_like	1.43e-08	47.4	40.9	44
SRR28636381.10804601	A0A922NQS1	Cutinase_like	5.6e-09	48.5	60.0	40
SRR28636381.10804777	G1C7H9	AlkB	6.15e-07	42.7	53.1	32
SRR28636381.10805308	A0AAN5C2R9	Cutinase_like	5.39e-06	40.0	35.4	48
SRR28636381.10805447	A0AAN5C2R9	Cutinase_like	5.39e-06	40.0	35.4	48
SRR28636381.10808281	A0AA37M8P3	MHETase_like	4.42e-13	60.1	62.3	53
SRR28636381.10808624	D3B1Q5	Cutinase_like	3.87e-10	51.6	51.1	47
SRR28636381.10809382	A0ABW3HCW7	AlkB	1.52e-06	41.6	39.6	48
SRR28636381.10810134	G1C7R7	AlkB	1.85e-09	48.1	63.9	36
SRR28636381.10810594	A0AAN5C2R9	Cutinase_like	2.32e-07	43.9	50.0	42
SRR28636381.10811498	A0A0D1YDG7	Cutinase_like	1.52e-06	41.6	48.8	41
SRR28636381.10811704	A0A164J077	AlkB	8.21e-13	59.3	55.1	49
SRR28636381.10812501	A9CMS7	AlkB	5.04e-17	71.2	64.6	48
SRR28636381.10813339	A0AAV9NFN0	Cutinase_like	3.5e-08	46.2	39.1	46
SRR28636381.10814637	A0A0D1YDG7	Cutinase_like	2.85e-06	40.8	38.6	44
SRR28636381.10816038	G1C7H9	AlkB	5.35e-19	76.6	85.7	49
SRR28636381.10816082	A0A101S1Y2	AlkB	3.27e-20	79.7	80.0	50
SRR28636381.10817015	A0A6V7C0V6	MHETase_like	7.33e-20	79.3	70.2	47
SRR28636381.10817070	A0A5B1L5F9	Cutinase_like	5.57e-06	40.0	43.8	48
SRR28636381.10821771	A0A1H7QY52	Cutinase_like	5.19e-14	62.8	52.9	51
SRR28636381.10822204	A9CMS7	AlkB	2.31e-10	52.4	51.1	47
SRR28636381.10822451	A0ABW3HCW7	AlkB	9.4e-08	45.1	48.7	39
SRR28636381.10825358	A0AAN5C2R9	Cutinase_like	1.37e-08	47.4	56.8	37
SRR28636381.10825670	A0A0G4NCV0	Cutinase_like	2.98e-09	49.3	52.2	46
SRR28636381.10825671	A0A0G4NCV0	Cutinase_like	6.88e-08	45.4	50.0	46
SRR28636381.10825761	A0A0G4NCV0	Cutinase_like	2.98e-09	49.3	52.2	46
SRR28636381.10826063	A0A7G9R817	Cutinase_like	5.37e-06	40.0	63.6	33
SRR28636381.10827504	G1C7H9	AlkB	1.08e-19	78.6	80.9	47
SRR28636381.10827810	A0AAN5C2R9	Cutinase_like	4.82e-08	45.8	56.8	37
SRR28636381.10829282	A0A517L0X3	Cutinase_like	5.14e-17	71.2	65.3	49
SRR28636381.10829667	A0A0F8AVQ6	AlkB	2.83e-06	40.8	44.4	45
SRR28636381.10830873	A0A517L0X3	Cutinase_like	5.14e-17	71.2	65.3	49
SRR28636381.10831430	A0ABW3HCW7	AlkB	2.98e-09	49.3	54.1	37
SRR28636381.10832474	A0A3T1D4I6	AlkB	1.67e-07	44.3	51.0	49
SRR28636381.10832762	A0A1Z5KA76	AlkB	2.32e-10	52.4	43.8	48
SRR28636381.10833499	A0AAN5C2R9	Cutinase_like	4.56e-10	51.6	43.8	48
SRR28636381.10833756	A0AAN5C2R9	Cutinase_like	4.56e-10	51.6	43.8	48
SRR28636381.10834685	A0AAN5C2R9	Cutinase_like	4.56e-10	51.6	43.8	48
SRR28636381.10835711	A0A1Z5KA76	AlkB	2.98e-06	40.8	45.7	46
SRR28636381.10836405	G1C7H9	AlkB	5.58e-19	76.6	68.0	50
SRR28636381.10837941	A0A5R8YRW0	Cutinase_like	5.59e-06	40.0	50.0	44
SRR28636381.10838380	A0ABQ6BST8	AlkB	1.34e-15	67.0	72.0	50
SRR28636381.10838604	A9CMS7	AlkB	4.94e-14	62.8	60.4	48
SRR28636381.10838807	A0A0D1Y7R1	Cutinase_like	2.55e-08	46.6	45.7	46
SRR28636381.10840351	A0AAN5C2R9	Cutinase_like	3.39e-13	60.5	58.0	50
SRR28636381.10840643	A0AAN5C2R9	Cutinase_like	6.35e-13	59.7	58.0	50
SRR28636381.10842482	G1C7H9	AlkB	3.28e-07	43.5	46.8	47
SRR28636381.10842681	G1C7H9	AlkB	3.28e-07	43.5	46.8	47
SRR28636381.10843855	A0A5N5E036	Cutinase_like	1.87e-08	47.0	52.8	36
SRR28636381.10844826	A0A6I6MU64	AlkB	8.29e-26	92.4	78.0	50
SRR28636381.10845493	Q5F4D8	AlkB	7.69e-12	56.6	65.9	41
SRR28636381.10845921	A0ABQ6CYQ0	AlkB	1.51e-18	75.1	71.4	49
SRR28636381.10845972	A0ABS1D3G6	AlkB	3.94e-18	73.9	67.3	49
SRR28636381.10848558	A0A7W3MYU4	PETase_like	2.77e-24	91.3	93.5	46
SRR28636381.10849823	A0AAN5C2R9	Cutinase_like	4.35e-10	51.6	44.7	47
SRR28636381.10849869	A0ABS1D3G6	AlkB	3.94e-18	73.9	67.3	49
SRR28636381.10850452	A0A7W3MYU4	PETase_like	2.77e-24	91.3	93.5	46
SRR28636381.10850470	A0A1X0BAF1	AlkB	1.51e-09	50.1	52.2	46
SRR28636381.10850614	A0A7W3MYU4	PETase_like	2.77e-24	91.3	93.5	46
SRR28636381.10850638	F7ZCH6	Cutinase_like	1.54e-18	75.5	71.4	49
SRR28636381.10850657	A0A7W3MYU4	PETase_like	2.77e-24	91.3	93.5	46
SRR28636381.10851225	Q5F4D8	AlkB	1.04e-08	47.8	50.0	48
SRR28636381.10851557	A0A1Y2MTK6	AlkB	3.23e-13	60.5	52.3	44
SRR28636381.10851841	Q9AP11	AlkB	2.08e-06	41.2	48.6	35
SRR28636381.10852250	A0A5N5E036	Cutinase_like	6.58e-08	45.4	64.7	34
SRR28636381.10852479	Q9AP11	AlkB	2.08e-06	41.2	48.6	35
SRR28636381.10853541	G1C7R7	AlkB	3.76e-15	62.8	60.0	50
SRR28636381.10854352	A0A0D1YDG7	Cutinase_like	1.11e-06	42.0	47.2	36
SRR28636381.10857958	A0ABW3HCW7	AlkB	1.87e-08	47.0	51.2	43
SRR28636381.10858225	D3B1Q5	Cutinase_like	2.81e-10	52.0	51.0	51
SRR28636381.10859308	A0A545V9Y1	Cutinase_like	9.96e-09	47.8	47.8	46
SRR28636381.10859324	A0A545V9Y1	Cutinase_like	9.96e-09	47.8	47.8	46
SRR28636381.10859881	A0AAN5C2R9	Cutinase_like	6.23e-07	42.7	45.2	42
SRR28636381.10861714	G1C7R7	AlkB	4.85e-18	70.1	65.3	49
SRR28636381.10861814	A0AAN5C2R9	Cutinase_like	1.24e-10	53.1	48.9	45
SRR28636381.10862935	A0AAN5C2R9	Cutinase_like	6.79e-14	62.4	64.4	45
SRR28636381.10866155	A0AAN5C2R9	Cutinase_like	1e-08	47.8	57.9	38
SRR28636381.10867200	A0A640TPP2	AlkB	3.09e-20	80.1	72.9	48
SRR28636381.10869007	A0ABM6I1V7	AlkB	1.07e-23	89.0	81.6	49
SRR28636381.10870685	A0A0U3TFK6	AlkB	3.06e-24	90.5	81.6	49
SRR28636381.10873832	Q5F4D8	AlkB	1.38e-11	55.8	52.2	46
SRR28636381.10875196	A0ABV6E5N6	Cutinase_like	1.88e-08	47.0	52.2	46
SRR28636381.10875586	A0ABV6E5N6	Cutinase_like	1.88e-08	47.0	52.2	46
SRR28636381.10876039	K2RTV3	Cutinase_like	1.69e-10	52.8	57.1	49
SRR28636381.10876132	G1C7H9	AlkB	1.91e-26	97.1	88.0	50
SRR28636381.10877322	A0AAN5C2R9	Cutinase_like	3.71e-11	54.7	50.0	48
SRR28636381.10878895	M7XAF4	Cutinase_like	1.11e-06	42.0	60.0	30
SRR28636381.10879880	A0A556QNH3	Cutinase_like	5.24e-09	48.5	61.3	31
SRR28636381.10881144	U2XN45	AlkB	6.36e-14	62.4	58.0	50
SRR28636381.10881897	A0A7V8V8A4	Cutinase_like	9.97e-06	39.3	50.0	42
SRR28636381.10883292	A0ABM8C2J5	AlkB	5.4e-25	92.4	80.0	50
SRR28636381.10883461	Q5F4D8	AlkB	1.72e-19	78.2	69.4	49
SRR28636381.10884858	A0A6P2I5D0	AlkB	1.49e-12	58.5	58.3	48
SRR28636381.10886863	Q9AP11	AlkB	6.56e-08	45.4	55.3	38
SRR28636381.10887343	A0A5N5DMI7	Cutinase_like	3.91e-06	40.4	51.2	41
SRR28636381.10887741	G1C7H9	AlkB	8.94e-08	45.1	43.5	46
SRR28636381.10889569	A0ABR7MBV8	AlkB	6.84e-08	45.4	47.7	44
SRR28636381.10890382	A0ABY6Y3A1	AlkB	5.91e-20	79.0	73.5	49
SRR28636381.10891070	G1C7H9	AlkB	1.53e-12	58.5	55.1	49
SRR28636381.10894453	A0A316YF96	Cutinase_like	5.81e-15	65.5	66.7	45
SRR28636381.10894531	A0A316YF96	Cutinase_like	4.25e-15	65.9	66.7	45
SRR28636381.10895451	A0AAN5C2R9	Cutinase_like	1.27e-13	61.6	62.5	48
SRR28636381.10895534	A0AAN5C2R9	Cutinase_like	3.52e-08	46.2	46.5	43
SRR28636381.10895825	A0AAN5C2R9	Cutinase_like	4.09e-09	48.9	44.0	50
SRR28636381.10895892	A0AAN5C2R9	Cutinase_like	4.09e-09	48.9	44.0	50
SRR28636381.10895910	A0AAN5C2R9	Cutinase_like	4.09e-09	48.9	44.0	50
SRR28636381.10896966	A0A1Y6CJU8	Cutinase_like	7.13e-17	70.5	59.2	49
SRR28636381.10897655	A0AAN5C2R9	Cutinase_like	8.16e-07	42.4	36.7	49
SRR28636381.10897846	A0A1Y6CJU8	Cutinase_like	7.13e-17	70.5	59.2	49
SRR28636381.10898061	A0A922NQS1	Cutinase_like	4.35e-07	43.1	48.6	37
SRR28636381.10900348	Q9AP11	AlkB	2.59e-11	55.1	51.1	47
SRR28636381.10901384	A0A1X1UCC7	AlkB	7.28e-06	39.7	38.8	49
SRR28636381.10903286	A0A916SVV4	AlkB	1.85e-14	63.9	57.4	54
SRR28636381.10904562	A0AAN5C2R9	Cutinase_like	1.29e-07	44.7	54.1	37
SRR28636381.10906130	A0AAN5C2R9	Cutinase_like	2.87e-06	40.8	56.3	32
SRR28636381.10907254	A0A1X0I552	AlkB	2.29e-07	43.9	50.0	40
SRR28636381.10907385	A0AAN5C2R9	Cutinase_like	8.16e-07	42.4	39.6	48
SRR28636381.10907488	A0A0W1R4J3	AlkB	5.85e-07	42.7	40.4	47
SRR28636381.10907575	A0AAN5C2R9	Cutinase_like	8.15e-10	50.8	45.5	44
SRR28636381.10907664	A0A0W1R4J3	AlkB	5.85e-07	42.7	40.4	47
SRR28636381.10909821	A0A0W1R4J3	AlkB	5.85e-07	42.7	40.4	47
SRR28636381.10910213	A0A5R8YRW0	Cutinase_like	9.97e-09	47.8	50.0	46
SRR28636381.10910711	A0A9P5AHW0	Cutinase_like	4.82e-08	45.8	42.6	47
SRR28636381.10911089	A0A922NQS1	Cutinase_like	7.39e-06	39.7	41.5	41
SRR28636381.10912125	A0A1X0BAF1	AlkB	1.86e-08	47.0	46.9	49
SRR28636381.10912835	A0A2P6R4R0	AlkB	3.16e-07	43.5	42.2	45
SRR28636381.10913326	A0A4Z0FBV3	AlkB	5.34e-06	40.0	42.6	47
SRR28636381.10913409	A0A922NQS1	Cutinase_like	7.39e-06	39.7	41.5	41
SRR28636381.10914077	A0A1Z5KRP3	AlkB	4.42e-13	60.1	52.1	48
SRR28636381.10916290	A0A097ECV9	AlkB	2.92e-26	95.9	91.8	49
SRR28636381.10916917	A0A097ECV9	AlkB	2.92e-26	95.9	91.8	49
SRR28636381.10917296	A0A1V2ICM1	AlkB	1.1e-06	42.0	60.0	30
SRR28636381.10919223	A9CMS7	AlkB	1.16e-06	42.0	44.9	49
SRR28636381.10919959	A0AAN5C2R9	Cutinase_like	1.24e-10	53.1	61.4	44
SRR28636381.10920635	A0AAN5C2R9	Cutinase_like	2.12e-12	58.2	58.1	43
SRR28636381.10920741	A0ABX9Q1D6	AlkB	1.57e-06	41.6	38.8	49
SRR28636381.10920908	A0A254U084	Cutinase_like	1.99e-11	55.5	51.2	43
SRR28636381.10921257	A0A164J077	AlkB	6.89e-11	53.9	44.0	50
SRR28636381.10923061	A0A0D1YDG7	Cutinase_like	1.23e-07	44.7	55.9	34
SRR28636381.10923741	A0AAN5C2R9	Cutinase_like	2.86e-09	49.3	53.1	49
SRR28636381.10924152	A0A5E6YN35	MHETase_like	1.55e-12	58.5	51.0	49
SRR28636381.10924726	A0A5Q2FFQ5	Cutinase_like	3.94e-06	40.4	51.0	49
SRR28636381.10925490	A0ABR5IKK1	AlkB	4.44e-10	51.6	48.9	45
SRR28636381.10925859	A0ABQ1SA56	AlkB	2.03e-21	82.8	79.2	48
SRR28636381.10925996	A0ABN7YNI5	MHETase_like	4.13e-12	57.4	49.0	49
SRR28636381.10926205	A0ABQ1SA56	AlkB	2.03e-21	82.8	79.2	48
SRR28636381.10926779	A0A1X1ZJT1	AlkB	2.29e-07	43.9	50.0	38
SRR28636381.10928552	C1AAJ2	Cutinase_like	1.73e-13	61.2	58.3	48
SRR28636381.10929096	A0A8B6IV45	MHETase_like	2.32e-10	52.4	42.9	49
SRR28636381.10929745	A0A100Y1W8	AlkB	2.08e-06	41.2	54.2	48
SRR28636381.10930062	K2RTV3	Cutinase_like	1.11e-09	50.4	45.8	48
SRR28636381.10930071	K2RTV3	Cutinase_like	1.52e-09	50.1	45.8	48
SRR28636381.10932155	C1AAJ2	Cutinase_like	9.27e-14	62.0	64.9	37
SRR28636381.10932603	A0A7S1M4C5	Cutinase_like	1.35e-11	55.5	45.7	46
SRR28636381.10932820	A0A6G4AA30	Cutinase_like	6.58e-08	45.4	46.3	41
SRR28636381.10934317	C1AAJ2	Cutinase_like	2.89e-12	57.8	62.2	37
SRR28636381.10935823	A0AAW6LUQ4	Cutinase_like	7.31e-09	48.1	50.0	50
SRR28636381.10936358	A0AAW6LUQ4	Cutinase_like	7.31e-09	48.1	50.0	50
SRR28636381.10936933	A0AAW6LUQ4	Cutinase_like	7.31e-09	48.1	50.0	50
SRR28636381.10937065	A0A0J8VNY6	AlkB	5.91e-19	76.3	71.4	49
SRR28636381.10937840	A0A0D1YDG7	Cutinase_like	9.97e-09	47.8	41.3	46
SRR28636381.10938725	A0A1B1UJ32	AlkB	1.54e-12	58.5	50.0	48
SRR28636381.10938880	A0A0J8VNY6	AlkB	6.06e-20	79.0	73.5	49
SRR28636381.10939009	Q5F4D8	AlkB	1.05e-11	56.2	55.3	47
SRR28636381.10940049	A0A1X1U8J7	AlkB	2.07e-06	41.2	40.9	44
SRR28636381.10940526	A0A8J3EB77	AlkB	1.96e-11	55.5	50.0	50
SRR28636381.10942036	U2XN45	AlkB	2.96e-06	40.8	42.6	47
SRR28636381.10942259	A0A401L182	Cutinase_like	4.11e-06	40.4	48.0	50
SRR28636381.10942471	U2XN45	AlkB	2.96e-06	40.8	42.6	47
SRR28636381.10942806	A0A158DL19	Cutinase_like	3.81e-16	65.9	55.1	49
SRR28636381.10942905	A0A158DL19	Cutinase_like	2.39e-17	68.9	57.1	49
SRR28636381.10943034	A0AAN5C2R9	Cutinase_like	1.6e-06	41.6	42.6	47
SRR28636381.10944577	G1C7H9	AlkB	7.62e-06	39.7	46.3	41
SRR28636381.10945175	A0A254U2U8	Cutinase_like	1.05e-11	56.2	52.0	50
SRR28636381.10945230	A0AAN1XXS4	AlkB	7.14e-16	67.8	80.0	40
SRR28636381.10945337	A0ABM6I1V7	AlkB	7.79e-20	78.6	88.1	42
SRR28636381.10945941	A0A0A3Z4C2	AlkB	1.95e-11	55.5	56.8	37
SRR28636381.10947108	A0A7V8V8A4	Cutinase_like	2.64e-15	66.2	60.4	53
SRR28636381.10947268	A0A3Q8MC64	AlkB	1.86e-07	43.9	45.7	46
SRR28636381.10948441	A0A517L0X3	Cutinase_like	4.97e-14	62.8	62.5	48
SRR28636381.10949036	A0A0P9CMX4	AlkB	3.29e-07	43.5	47.1	51
SRR28636381.10950483	A9CMS7	AlkB	1.41e-14	64.3	62.0	50
SRR28636381.10951068	A0A0P9CMX4	AlkB	3.29e-07	43.5	47.1	51
SRR28636381.10951384	A0A0P9CMX4	AlkB	3.29e-07	43.5	47.1	51
SRR28636381.10952446	A0AAN5C2R9	Cutinase_like	1.27e-13	61.6	58.3	48
SRR28636381.10954468	A0ABU4CQG5	Cutinase_like	1.16e-06	42.0	47.5	40
SRR28636381.10954669	A0AAN5C2R9	Cutinase_like	1e-08	47.8	67.6	34
SRR28636381.10955680	A0A8H5WTA5	Cutinase_like	1.24e-10	53.1	54.2	48
SRR28636381.10959550	A0A0P9CMX4	AlkB	7.74e-23	87.4	81.6	49
SRR28636381.10960157	A0A5Q2FFQ5	Cutinase_like	3.01e-06	40.8	50.0	50
SRR28636381.10961640	A0A9P5AHW0	Cutinase_like	1.24e-07	44.7	50.0	44
SRR28636381.10961740	A0A922NQS1	Cutinase_like	2.43e-07	43.9	37.0	46
SRR28636381.10963953	A0A8H4Q0Z6	Cutinase_like	3.5e-08	46.2	42.2	45
SRR28636381.10964367	A0A8H4Q0Z6	Cutinase_like	3.5e-08	46.2	42.2	45
SRR28636381.10964613	A0A0U3TFK6	AlkB	8.13e-25	92.0	91.7	48
SRR28636381.10965180	A0A922NQS1	Cutinase_like	3.18e-10	52.0	51.9	52
SRR28636381.10965868	A0AAN5C2R9	Cutinase_like	3.03e-12	57.8	52.0	50
SRR28636381.10971210	A0A8B6IV45	MHETase_like	3.66e-08	46.2	47.7	44
SRR28636381.10972651	A0A8B6IV45	MHETase_like	2.17e-09	49.7	50.0	44
SRR28636381.10973621	A0A1L7XLJ4	Cutinase_like	3.3e-07	43.5	54.3	35
SRR28636381.10974478	A0AAN5C2R9	Cutinase_like	1.3e-10	53.1	54.0	50
SRR28636381.10975856	A0ABQ1SA56	AlkB	1.02e-23	89.0	85.7	49
SRR28636381.10977236	A0A833V4I9	AlkB	7.04e-23	87.4	75.5	49
SRR28636381.10979535	A9CMS7	AlkB	8.83e-16	67.8	54.0	50
SRR28636381.10979675	A0ABW3HCW7	AlkB	1.96e-08	47.0	46.7	45
SRR28636381.10979836	A0AAN5C2R9	Cutinase_like	1.39e-11	55.8	64.1	39
SRR28636381.10980022	A0AAN5C2R9	Cutinase_like	2.86e-09	49.3	51.1	45
SRR28636381.10980048	A0ABW3HCW7	AlkB	1.96e-08	47.0	46.7	45
SRR28636381.10980555	A0AAP8QDB7	AlkB	1.58e-06	41.6	40.4	52
SRR28636381.10980576	A0ABR5CDL9	AlkB	6.1e-10	51.2	73.5	34
SRR28636381.10980621	A0ABR5CDL9	AlkB	1.02e-11	56.2	76.5	34
SRR28636381.10980647	A0AAP8QDB7	AlkB	6.13e-07	42.7	42.3	52
SRR28636381.10980723	A0AAN5C2R9	Cutinase_like	1.39e-11	55.8	64.1	39
SRR28636381.10981226	A0A916NB75	Cutinase_like	2.86e-06	40.8	49.1	53
SRR28636381.10981432	A0AAP8QDB7	AlkB	1.58e-06	41.6	40.4	52
SRR28636381.10982200	A0A0K8P8E7	MHETase_like	1.29e-10	53.1	51.3	39
SRR28636381.10982323	A0A4E9EID8	Cutinase_like	1.37e-08	47.4	43.5	46
SRR28636381.10983862	A0A1V2ICM1	AlkB	6.16e-13	59.7	58.7	46
SRR28636381.10984366	A0A2R8BTC7	Cutinase_like	1.78e-20	80.9	73.5	49
SRR28636381.10984517	A0A2R8BTC7	Cutinase_like	1.78e-20	80.9	73.5	49
SRR28636381.10984827	A0A5N5E036	Cutinase_like	1.77e-10	52.8	55.6	45
SRR28636381.10988137	A0AAN5C2R9	Cutinase_like	2.43e-10	52.4	63.9	36
SRR28636381.10988328	A0AAN5C2R9	Cutinase_like	4.97e-14	62.8	62.8	43
SRR28636381.10988405	A0AAN5C2R9	Cutinase_like	4.97e-14	62.8	62.8	43
SRR28636381.10988409	A0AAN5C2R9	Cutinase_like	2.43e-10	52.4	63.9	36
SRR28636381.10988425	A0A1S8ATA1	AlkB	1.5e-24	90.9	87.2	47
SRR28636381.10989092	A0AAN5C2R9	Cutinase_like	2.43e-10	52.4	63.9	36
SRR28636381.10989568	Q9AP11	AlkB	5.35e-06	40.0	50.0	38
SRR28636381.10989939	Q9AP11	AlkB	5.92e-07	42.7	45.8	48
SRR28636381.10990941	A0A3Q8MC64	AlkB	2.58e-07	43.5	47.2	36
SRR28636381.10992423	A0A0F8AVQ6	AlkB	1.84e-08	47.0	48.9	45
SRR28636381.10993313	A0A538SMW8	Cutinase_like	4.4e-11	53.9	66.0	50
SRR28636381.10997748	G1C7R7	AlkB	8.33e-11	51.6	65.7	35
SRR28636381.11000317	A0A8H6D6M8	Cutinase_like	1.53e-06	41.6	39.6	48
SRR28636381.11000318	A0A8H6D6M8	Cutinase_like	1.53e-06	41.6	39.6	48
SRR28636381.11000423	A0A8H6D6M8	Cutinase_like	1.53e-06	41.6	39.6	48
SRR28636381.11000475	A0A1E3LRC3	AlkB	3.65e-08	46.2	51.4	35
SRR28636381.11000517	A0A8H6D6M8	Cutinase_like	1.53e-06	41.6	39.6	48
SRR28636381.11000888	G1C7R7	AlkB	2.63e-12	55.5	60.5	38
SRR28636381.11001867	A0A4E9EID8	Cutinase_like	2.32e-07	43.9	40.4	47
SRR28636381.11002420	A9CMS7	AlkB	8.96e-08	45.1	48.8	43
SRR28636381.11002965	A0A9P5AHW0	Cutinase_like	1.24e-07	44.7	34.7	49
SRR28636381.11003275	A0A8H6D6M8	Cutinase_like	1.53e-06	41.6	39.6	48
SRR28636381.11004342	G1C7H9	AlkB	1.1e-06	42.0	44.4	54
SRR28636381.11006060	A0AAN5C2R9	Cutinase_like	3.55e-11	54.7	54.8	42
SRR28636381.11007503	A0A830HN56	Cutinase_like	2.87e-06	40.8	52.6	38
SRR28636381.11007742	A0A316YF96	Cutinase_like	5.6e-06	40.0	40.9	44
