protein_id	family
A0A3V6CZI9	AlkB
A0A3V7II80	AlkB
A0A3V7IXT3	AlkB
A0A3V7PKE4	AlkB
A0A3V8D672	AlkB
A0A3V8KKS0	AlkB
A0A3V8R7R0	AlkB
A0A3V8V0T9	AlkB
A0A3V8VNZ0	AlkB
A0A3V9E4U6	AlkB
A0A3V9FSM9	AlkB
A0A3V9NTE8	AlkB
A0A3V9PUS1	AlkB
A0A3V9S812	AlkB
A0A3V9WY96	AlkB
A0A3V9ZR10	AlkB
A0A3W0FJJ2	AlkB
A0A3W1F8F1	AlkB
A0A3Y0WGV0	AlkB
A0A3Y2DFI6	AlkB
A0A3Y6RTR5	AlkB
A0A3Y6V0K9	AlkB
A0A3Y7P4H4	AlkB
A0A3Y8PFW5	AlkB
A0A3Y8WTS2	AlkB
A0A3Z0KXN2	AlkB
A0A3Z0P940	AlkB
A0A3Z0YSI4	AlkB
A0A3Z2F1S4	AlkB
A0A3Z2KDF1	AlkB
A0A3Z3GE78	AlkB
A0A3Z3HYY9	AlkB
A0A3Z5HJT7	AlkB
A0A3Z6YX16	AlkB
A0A3Z7MB45	AlkB
A0A402XD73	AlkB
A0A403JU16	AlkB
A0A410VAN3	AlkB
A0A418VH18	AlkB
A0A418ZBU3	AlkB
A0A419IFG9	AlkB
A0A422W573	AlkB
A0A427V715	AlkB
A0A428LLL1	AlkB
A0A443WJ88	AlkB
A0A447P7F4	AlkB
A0A455WCX4	AlkB
A0A482IZZ8	AlkB
A0A483ICT5	AlkB
A0A483JNQ0	AlkB
A0A483KGB7	AlkB
A0A483P2P2	AlkB
A0A483YW54	AlkB
A0A484X2M8	AlkB
A0A484Z7J3	AlkB
A0A485BXZ3	AlkB
A0A485C5X4	AlkB
A0A485U7Z6	AlkB
A0A486NBH9	AlkB
A0A486QTL6	AlkB
A0A486RYA2	AlkB
A0A486SBQ4	AlkB
A0A486VEW1	AlkB
A0A486X7Z3	AlkB
A0A4D6P442	AlkB
A0A4D7E289	AlkB
A0A4P6WQV8	AlkB
A0A4P8YMR2	AlkB
A0A4P9T6A5	AlkB
A0A4P9TNJ7	AlkB
A0A4Q0QX89	AlkB
A0A4Q7D373	AlkB
A0A4R0G3H0	AlkB
A0A4R0HS01	AlkB
A0A4R0MH42	AlkB
A0A4S3I8C5	AlkB
A0A4U7WEQ9	AlkB
A0A4U8ER18	AlkB
A0A4U8J8P1	AlkB
A0A4U8KRJ8	AlkB
A0A4U9IAL6	AlkB
A0A4Y6M9J1	AlkB
A0A4Y7XFT7	AlkB
A0A4Y9LJX5	AlkB
A0A4Y9M6K6	AlkB
A0A4Y9PHU7	AlkB
A0A4Z8Y9K4	AlkB
A0A502BT39	AlkB
A0A502GHU9	AlkB
A0A502GWR6	AlkB
A0A506VCW2	AlkB
A0A509BGU6	AlkB
A0A509BV65	AlkB
A0A512DZU6	AlkB
A0A512NQ01	AlkB
A0A564I643	AlkB
A0A564J075	AlkB
A0A5B0T1V8	AlkB
A0A5C5CYP6	AlkB
A0A5C5HDF2	AlkB
A0A5C8P665	AlkB
A0A5C8PDV4	AlkB
A0A5D3G0S1	AlkB
A0A5D3KA10	AlkB
A0A5E6TPE4	AlkB
A0A5E7IS21	AlkB
A0A5E7UK57	AlkB
A0A5E7VDY7	AlkB
A0A5H5B4X1	AlkB
A0A5H6DR03	AlkB
A0A5H6P2E9	AlkB
A0A5H6R2S0	AlkB
A0A5H7IJF6	AlkB
A0A5H7LF99	AlkB
A0A5H7NCB6	AlkB
A0A5H8HFX2	AlkB
A0A5H8WJZ6	AlkB
A0A5H9HA42	AlkB
A0A5H9VKL9	AlkB
A0A5I0BKQ1	AlkB
A0A5I2FQ76	AlkB
A0A5I2U7H0	AlkB
A0A5I2WX75	AlkB
A0A5I2X8J1	AlkB
A0A5I2XIC8	AlkB
A0A5I2YX80	AlkB
A0A5I3F9E6	AlkB
A0A5I4KHU0	AlkB
A0A5I4U2F9	AlkB
A0A5I6C9Q8	AlkB
A0A5I6CP99	AlkB
A0A5I6LBR9	AlkB
A0A5I6YXU4	AlkB
A0A5I7CEV3	AlkB
A0A5I8GWD0	AlkB
A0A5I8HTC1	AlkB
A0A5I8URQ1	AlkB
A0A5I9B7N7	AlkB
A0A5I9C6F5	AlkB
A0A5I9SDR8	AlkB
A0A5J0C0Y8	AlkB
A0A5J0DW66	AlkB
A0A5J0F9U7	AlkB
A0A5J0IN26	AlkB
A0A5J0NHB9	AlkB
A0A5J0VHV0	AlkB
A0A5J0ZC80	AlkB
A0A5J1BNQ9	AlkB
A0A5J1FKG1	AlkB
A0A5J1IIS5	AlkB
A0A5J1UNP0	AlkB
A0A5J2DEK2	AlkB
A0A5J2KAW5	AlkB
A0A5M3PQ76	AlkB
A0A5M3Q300	AlkB
A0A5M8AAL7	AlkB
A0A5N1K092	AlkB
A0A5P2MD29	AlkB
A0A5P6P0X4	AlkB
A0A5R1YD33	AlkB
A0A5R9LGB1	AlkB
A0A5S4X2D4	AlkB
A0A5S4YFN9	AlkB
A0A5T3KWP8	AlkB
A0A5T3SN36	AlkB
A0A5T4AG12	AlkB
A0A5T5IDQ0	AlkB
A0A5T7KXR8	AlkB
A0A5T7ZQN1	AlkB
A0A5U1EZ65	AlkB
A0A5U1JFM0	AlkB
A0A5U2QNS7	AlkB
A0A5U3C9T2	AlkB
A0A5U3EUS1	AlkB
A0A5U4SFQ8	AlkB
A0A5U5V632	AlkB
A0A5U5VW42	AlkB
A0A5U7LYQ9	AlkB
A0A5U7RP53	AlkB
A0A5U9GQU2	AlkB
A0A5U9LJU5	AlkB
A0A5U9QDC3	AlkB
A0A5V0IQE3	AlkB
A0A5V0QET9	AlkB
A0A5V0RHE5	AlkB
A0A5V0UQL4	AlkB
A0A5V0X7Z6	AlkB
A0A5V1NS39	AlkB
A0A5V1QN16	AlkB
A0A5V2R298	AlkB
A0A5V5DAU7	AlkB
A0A5V5HF20	AlkB
A0A5V9GM36	AlkB
A0A5W0JR31	AlkB
A0A5W0MWM8	AlkB
A0A5W0TFP9	AlkB
A0A5W0X901	AlkB
A0A5W1EEQ9	AlkB
A0A5W2LQM9	AlkB
A0A5W3F409	AlkB
A0A5W4J8K2	AlkB
A0A5W8RG27	AlkB
A0A5W9CR37	AlkB
A0A5W9ESL9	AlkB
A0A5W9LPZ9	AlkB
A0A5X3P212	AlkB
A0A5X3R4S7	AlkB
A0A5X6ENY0	AlkB
A0A5X7K2B2	AlkB
A0A5X8YV35	AlkB
A0A5X9FHS0	AlkB
A0A5X9LI13	AlkB
A0A5Y1WH10	AlkB
A0A5Y2QRP4	AlkB
A0A5Y3IBF2	AlkB
A0A5Y3L0U8	AlkB
A0A5Y3UV63	AlkB
A0A5Y3XCA9	AlkB
A0A5Y4CHM5	AlkB
A0A5Y4I9L3	AlkB
A0A5Y5JU07	AlkB
A0A5Y5YP71	AlkB
A0A5Y7A448	AlkB
A0A5Y7ALD6	AlkB
A0A5Y7WDX3	AlkB
A0A5Y7YSM4	AlkB
A0A5Y8G7C4	AlkB
A0A5Y8L717	AlkB
A0A5Y9Y999	AlkB
A0A5Z2TIC5	AlkB
A0A5Z3I610	AlkB
A0A5Z3XE52	AlkB
A0A5Z4BKA3	AlkB
A0A5Z4YDY7	AlkB
A0A5Z6XV12	AlkB
A0A5Z7GDY5	AlkB
A0A602DQS9	AlkB
A0A602Z5S3	AlkB
A0A603BKT4	AlkB
A0A603BXQ2	AlkB
A0A605YG42	AlkB
A0A613G7L5	AlkB
A0A615P0E7	AlkB
A0A615PFS2	AlkB
A0A616B2L4	AlkB
A0A616C4T1	AlkB
A0A617JM87	AlkB
A0A617QJG5	AlkB
A0A618Z072	AlkB
A0A620W717	AlkB
A0A621U502	AlkB
A0A622BNN2	AlkB
A0A622LCA4	AlkB
A0A624B7R4	AlkB
A0A625WGK4	AlkB
A0A626R429	AlkB
A0A626W0V6	AlkB
A0A627X7R9	AlkB
A0A628UZX3	AlkB
A0A630GUV0	AlkB
A0A630HIQ2	AlkB
A0A630V4Z1	AlkB
A0A633UJN0	AlkB
A0A634NDX6	AlkB
A0A643EYB4	AlkB
A0A657FMZ9	AlkB
A0A657I3A8	AlkB
A0A658YVK8	AlkB
A0A679JD73	AlkB
A0A6B2ARK4	AlkB
A0A6B8N087	AlkB
A0A6C2D430	AlkB
A0A6C7HRJ6	AlkB
A0A6C8LNK8	AlkB
A0A6D2G5S8	AlkB
A0A6G8ZXZ9	AlkB
A0A6G9RLM1	AlkB
A0A6I0DRV3	AlkB
A0A6I5RKS5	AlkB
A0A6I6EAS5	AlkB
A0A6L3YEZ3	AlkB
A0A6L3Z3S5	AlkB
A0A6L5E929	AlkB
A0A6L6IHY5	AlkB
A0A6M3NNU7	AlkB
A0A6N2ZIY1	AlkB
A0A6N3HAW9	AlkB
A0A6N3HUX1	AlkB
A0A6N6K7J5	AlkB
A0A6P1Q1M3	AlkB
A0A6P1URQ5	AlkB
A0A6V9XK29	AlkB
A0A6W0M2F5	AlkB
A0A6W0P021	AlkB
A0A6X8MBQ9	AlkB
A0A6Y0YNI8	AlkB
A0A6Y1UMD5	AlkB
A0A6Y1W244	AlkB
A0A6Y2T5B8	AlkB
A0A6Y6P4I7	AlkB
A0A701BCE6	AlkB
A0A701IZS6	AlkB
A0A701QV53	AlkB
A0A701U5R4	AlkB
A0A701UDJ2	AlkB
A0A702B9H5	AlkB
A0A702BSW2	AlkB
A0A702EDN0	AlkB
A0A702G2R1	AlkB
A0A702LVP4	AlkB
A0A708AHZ9	AlkB
A0A708TPH3	AlkB
A0A712B341	AlkB
A0A716LBN4	AlkB
A0A717AE88	AlkB
A0A718QGF6	AlkB
A0A718SAT1	AlkB
A0A718W8R6	AlkB
A0A718Y1U2	AlkB
A0A718YIE4	AlkB
A0A719ZD75	AlkB
A0A720R801	AlkB
A0A724IHR3	AlkB
A0A725VJ77	AlkB
A0A726UTW7	AlkB
A0A727MBX2	AlkB
A0A727TG68	AlkB
A0A727U4K8	AlkB
A0A728LN77	AlkB
A0A729IJD3	AlkB
A0A729IUB5	AlkB
A0A729JR90	AlkB
A0A729L335	AlkB
A0A729Q864	AlkB
A0A729WP94	AlkB
A0A730C5L8	AlkB
A0A730F5P5	AlkB
A0A730K365	AlkB
A0A730PPG9	AlkB
A0A730TP65	AlkB
A0A730W641	AlkB
A0A731NJR7	AlkB
A0A731UUM0	AlkB
A0A731XTD0	AlkB
A0A732D6P5	AlkB
A0A732GIG7	AlkB
A0A734HJL5	AlkB
A0A735F5D4	AlkB
A0A735HJQ1	AlkB
A0A735IXI7	AlkB
A0A735KK63	AlkB
A0A735PY21	AlkB
A0A735RHA4	AlkB
A0A736QBG4	AlkB
A0A736UMY6	AlkB
A0A736V922	AlkB
A0A736Z650	AlkB
A0A737B7V6	AlkB
A0A737BNZ7	AlkB
A0A737BZM2	AlkB
A0A737H991	AlkB
A0A737HUW8	AlkB
A0A737IS27	AlkB
A0A737KCI6	AlkB
A0A737TXV1	AlkB
A0A737U860	AlkB
A0A737VF55	AlkB
A0A737Y1G3	AlkB
A0A737Z403	AlkB
A0A738AN20	AlkB
A0A738DUI6	AlkB
A0A738XED0	AlkB
A0A740VDR3	AlkB
A0A741MSZ3	AlkB
A0A742TWN5	AlkB
A0A743P0L9	AlkB
A0A744CAU3	AlkB
A0A744K598	AlkB
A0A744LBB4	AlkB
A0A744U1V5	AlkB
A0A746TTC9	AlkB
A0A747ET44	AlkB
A0A750BQW1	AlkB
A0A750ECU4	AlkB
A0A750KJX3	AlkB
A0A750N3Z7	AlkB
A0A750T705	AlkB
A0A750UJ14	AlkB
A0A751EXI8	AlkB
A0A751MVE7	AlkB
A0A751ZST5	AlkB
A0A752BRY2	AlkB
A0A752IHC5	AlkB
A0A752IQW7	AlkB
A0A752VSB2	AlkB
A0A753BBL1	AlkB
A0A753CPW5	AlkB
A0A753DYE4	AlkB
A0A753FVL0	AlkB
A0A756NLQ1	AlkB
A0A757YP31	AlkB
A0A758TGJ8	AlkB
A0A760DRI3	AlkB
A0A761PAF4	AlkB
A0A763STQ9	AlkB
A0A765C1L9	AlkB
A0A7C2BCP6	AlkB
A0A7D7A5K4	AlkB
A0A7G8BD59	AlkB
A0A7H8UEN3	AlkB
A0A7L9MIL2	AlkB
A0A7S9GXB5	AlkB
A0A7T0GZK5	AlkB
A0A7T8FJU5	AlkB
A0A7T8LLL5	AlkB
A0A7U1KWX5	AlkB
A0A7U2ZU39	AlkB
A0A7V6PDZ6	AlkB
A0A7V7UR34	AlkB
A0A7V7VS75	AlkB
A0A7W3D7G2	AlkB
A0A7W3DHX5	AlkB
A0A7X1EJF6	AlkB
A0A7Y4GT09	AlkB
A0A7Y6UQJ6	AlkB
A0A7Z0TT21	AlkB
A0A822WVE8	AlkB
A0A833CJZ6	AlkB
A0A837CHN5	AlkB
A0A839CNK5	AlkB
A0A844TC59	AlkB
A0A848ME86	AlkB
A0A849BBB7	AlkB
A0A849KD95	AlkB
A0A853FCJ3	AlkB
A0A853G715	AlkB
A0A8A4KHY8	AlkB
A0A8D5GDU1	AlkB
A0A8E5IHN8	AlkB
A0A8E5JMM8	AlkB
A0A8E6JC34	AlkB
A0A8E6KUR0	AlkB
A0A8E6N563	AlkB
A0A8E6NDN1	AlkB
A0A8E6NMN0	AlkB
A0A8E6T046	AlkB
A0A8E6VUK1	AlkB
A0A8E6W0A2	AlkB
A0A8E6WWT9	AlkB
A0A8E7NEK2	AlkB
A0A8E7QP57	AlkB
A0A8E7S4L9	AlkB
A0A8E7VE58	AlkB
A0A8E9SP31	AlkB
A0A8E9YQN7	AlkB
A0A8E9Z963	AlkB
A0A8F0CG00	AlkB
A0A8F2UUL0	AlkB
A0A8F6RHE1	AlkB
A0A8F6RIP5	AlkB
A0A8F6XMJ1	AlkB
A0A8F8AYW5	AlkB
A0A8F8Z9F1	AlkB
A0A8G2A5C3	AlkB
A0A8G2AB22	AlkB
A0A8H9TTL4	AlkB
A0A8I0CW77	AlkB
A0A8I0MLF5	AlkB
A0A8I1G4C9	AlkB
A0A8J3AWA3	AlkB
A0A8J3EZC2	AlkB
A0A8K0V020	AlkB
A0A8S0X6C1	AlkB
A0A8T5VPJ0	AlkB
A0A8T8C1N4	AlkB
A0A8T8LRN9	AlkB
A0A8T9IMS5	AlkB
A0A8X6GQV1	AlkB
A0A916IYP3	AlkB
A0A921NHZ5	AlkB
A0A923JNF6	AlkB
A0A933W4R3	AlkB
A0A935K6Z3	AlkB
A0A939M7V5	AlkB
A0A949Q436	AlkB
A0A975F950	AlkB
A0A975NAZ0	AlkB
A0A975NRQ0	AlkB
A0A975NVV5	AlkB
A0A9C7V2F4	AlkB
A0A9D7HSX1	AlkB
A0A9J6PV89	AlkB
A0A9J6Q0H8	AlkB
A0A9J6QHM3	AlkB
A0A9P3T6M8	AlkB
A0A9P3UGW5	AlkB
A0A9Q2WHE4	AlkB
A0A9Q4A250	AlkB
A0A9Q4T5W6	AlkB
A0A9Q7NSE2	AlkB
A0A9Q8E9A9	AlkB
A0A9Q9JE87	AlkB
A0A9Q9ULQ9	AlkB
A0A9X1U651	AlkB
A0A9Y2Y925	AlkB
A0AA38DRN7	AlkB
A0AA40P7X6	AlkB
A0AA42KSL3	AlkB
A0AA42PNR9	AlkB
A0AA42UE62	AlkB
A0AA46VZX6	AlkB
A0AA51MQQ5	AlkB
A0AA92JZT5	AlkB
A0AA94H3Q7	AlkB
A0AA95G452	AlkB
A0AA95HF92	AlkB
A0AA96M3G5	AlkB
A0AAC8VRD9	AlkB
A0AAD2AK91	AlkB
A0AAD2SE98	AlkB
A0AAD3YQB4	AlkB
A0AAE2PVB4	AlkB
A0AAE3NGN9	AlkB
A0AAE4DJU6	AlkB
A0AAE4E2Y5	AlkB
A0AAE4IXT2	AlkB
A0AAE4MQA8	AlkB
A0AAE5RWI6	AlkB
A0AAE5X3N5	AlkB
A0AAE6ULY9	AlkB
A0AAE6Z2K4	AlkB
A0AAE7RD56	AlkB
A0AAE8QZB1	AlkB
A0AAF0HFN6	AlkB
A0AAI8MGX8	AlkB
A0AAI9CZC5	AlkB
A0AAI9GRN2	AlkB
A0AAJ1KN35	AlkB
A0AAJ2S9B3	AlkB
A0AAJ3G1P4	AlkB
A0AAJ4E4M7	AlkB
A0AAJ5D5L2	AlkB
A0AAJ5JGN7	AlkB
A0AAJ5UG27	AlkB
A0AAJ6IRX6	AlkB
A0AAJ8WLD4	AlkB
A0AAN4EU48	AlkB
A0AAN5KYZ4	AlkB
A0AAN6AWU9	AlkB
A0AAP2AEA7	AlkB
A0AAP4FW07	AlkB
A0AAP9AG23	AlkB
A0AAP9TWD3	AlkB
A0AAP9U6K5	AlkB
A0AAP9XUM6	AlkB
A0AAQ0EN35	AlkB
A0AAQ0XXC7	AlkB
A0AAT9MJC3	AlkB
A0AAT9MVM8	AlkB
A0AAT9SPT1	AlkB
A0AAU7FS85	AlkB
A0AAU7IXW6	AlkB
A0AAU7MQD2	AlkB
A0AAU8EAL5	AlkB
A0AAU8LFU7	AlkB
A0AAU8MF60	AlkB
A0AAW0KG96	AlkB
A0AAW0LV42	AlkB
A0AAW4E0T1	AlkB
A0AAW4FSC1	AlkB
A0AAW5AAQ3	AlkB
A0AAW5ZMG3	AlkB
A0AAW6NUL5	AlkB
A0AAW6S6B3	AlkB
A0AAW7B8S7	AlkB
A0AAW7ZMC0	AlkB
A0AAW8H201	AlkB
A0AAW8HJU3	AlkB
A0AAW8XNZ5	AlkB
A0AAW9CBP2	AlkB
A0AAW9M2A2	AlkB
A0AAX1WC00	AlkB
A0AAX3E3D8	AlkB
A0AAX3FAU6	AlkB
A0AAX3FQG1	AlkB
A0AAX3L753	AlkB
A0AAX3YY98	AlkB
A0AAX4F4M1	AlkB
A0AB33V9N3	AlkB
A0AB33WPW8	AlkB
A0AB35JN36	AlkB
A0AB35R249	AlkB
A0AB35RL30	AlkB
A0AB35W8B4	AlkB
A0AB35X298	AlkB
A0AB38FZ12	AlkB
A0AB39IIC0	AlkB
A0AB39IQW0	AlkB
A0AB39VSI7	AlkB
A0AB39XS94	AlkB
A1JQN8	AlkB
A1K7V5	AlkB
A6TBS9	AlkB
B2VIM5	AlkB
B5RC90	AlkB
B5XP02	AlkB
B8GWW6	AlkB
C7LI21	AlkB
C9XWM2	AlkB
D4GIN2	AlkB
E0SB64	AlkB
E8XEA7	AlkB
F8GTX3	AlkB
F8WJQ4	AlkB
G2ZKY8	AlkB
G3A113	AlkB
G8LKN0	AlkB
H3REU9	AlkB
H5UXM9	AlkB
I2B7B6	AlkB
O31250	AlkB
P0CAT7	AlkB
P37462	AlkB
Q0JYL6	AlkB
Q2YKF6	AlkB
Q48JG4	AlkB
Q54N08	AlkB
Q57M88	AlkB
Q6H941	AlkB
Q6N928	AlkB
Q7KUZ2	AlkB
Q880N6	AlkB
Q8XWA6	AlkB
Q8Z566	AlkB
Q9I0R2	AlkB
Q9K396	AlkB
Q9LA70	AlkB
Q9WWW6	AlkB
V5Z966	AlkB
W0PEU5	AlkB
W6M3H2	AlkB
W9BAV1	AlkB
A0A011P3U0	AlkB
A0A024L0U8	AlkB
A0A037Y4V1	AlkB
A0A061L3I3	AlkB
A0A066R7D7	AlkB
A0A066R8K7	AlkB
A0A067Z6I8	AlkB
A0A072VS41	AlkB
A0A078ADN1	AlkB
A0A078MIV7	AlkB
A0A085JH56	AlkB
A0A090DRU0	AlkB
A0A090G6K5	AlkB
A0A093E361	AlkB
A0A0A1A672	AlkB
A0A0A1DGL0	AlkB
A0A0C1JRE4	AlkB
A0A0C2BAZ3	AlkB
A0A0C9PGL5	AlkB
A0A0D0NPA2	AlkB
A0A0D0S1U3	AlkB
A0A0D1CK24	AlkB
A0A0D6IJB4	AlkB
A0A0D6JC24	AlkB
A0A0E1NB44	AlkB
A0A0F3W7Q6	AlkB
A0A0G3SUQ9	AlkB
A0A0G9FWH1	AlkB
A0A0H2M537	AlkB
A0A0H2V0P5	AlkB
A0A0H2V956	AlkB
A0A0H2Z1B4	AlkB
A0A0H3I562	AlkB
A0A0H3MIL7	AlkB
A0A0H3PXW4	AlkB
A0A0H5D6N7	AlkB
A0A0I5CB11	AlkB
A0A0J6F2V2	AlkB
A0A0J6HEF1	AlkB
A0A0J7JDA1	AlkB
A0A0K0J4V8	AlkB
A0A0K0JPE7	AlkB
A0A0K0Y9V0	AlkB
A0A0K2ZDR5	AlkB
A0A0K3YEG1	AlkB
A0A0L6CQ70	AlkB
A0A0L7AN76	AlkB
A0A0M0EGV1	AlkB
A0A0M6XRV5	AlkB
A0A0M6Y2G5	AlkB
A0A0M6YGZ2	AlkB
A0A0M7A9L6	AlkB
A0A0M7AZ87	AlkB
A0A0M7BEX8	AlkB
A0A0N0GPJ5	AlkB
A0A0N8KKZ1	AlkB
A0A0P1E839	AlkB
A0A0P1EHL2	AlkB
A0A0P1FCB4	AlkB
A0A0P1FE90	AlkB
A0A0P1FHE2	AlkB
A0A0P1FYF5	AlkB
A0A0P1GD68	AlkB
A0A0P1GDX6	AlkB
A0A0P1GP95	AlkB
A0A0P1HCP6	AlkB
A0A0P1IEX5	AlkB
A0A0P1IHI2	AlkB
A0A0P1ILW3	AlkB
A0A0P4R6Q3	AlkB
A0A0P7Y412	AlkB
A0A0T5PE34	AlkB
A0A0U1NKS2	AlkB
A0A0U5ES32	AlkB
A0A0U5F2A8	AlkB
A0A0U5JDP0	AlkB
A0A0X5SE08	AlkB
A0A100JX46	AlkB
A0A132C2S1	AlkB
A0A141AVJ3	AlkB
A0A141AVJ9	AlkB
A0A141AVK1	AlkB
A0A141AVK5	AlkB
A0A141AVK9	AlkB
A0A141AVL3	AlkB
A0A141AVL9	AlkB
A0A141AVM1	AlkB
A0A141AVM3	AlkB
A0A141AVM5	AlkB
A0A146J2L7	AlkB
A0A148HT50	AlkB
A0A149UTY9	AlkB
A0A157NHA2	AlkB
A0A157S6W3	AlkB
A0A165Z799	AlkB
A0A177HHI3	AlkB
A0A181C7T2	AlkB
A0A192C9R5	AlkB
A0A192T4E0	AlkB
A0A1A0DB91	AlkB
A0A1A9GI65	AlkB
A0A1B3D918	AlkB
A0A1C3HG13	AlkB
A0A1D1ZJE7	AlkB
A0A1D3JXT8	AlkB
A0A1D8G4N8	AlkB
A0A1E3GWC4	AlkB
A0A1E3H053	AlkB
A0A1H0AFP8	AlkB
A0A1H1H745	AlkB
A0A1H5NY75	AlkB
A0A1H8Q2L0	AlkB
A0A1I2I8Z9	AlkB
A0A1I6AG29	AlkB
A0A1L3I9I1	AlkB
A0A1L5NCU5	AlkB
A0A1L5NYB1	AlkB
A0A1L9P0I1	AlkB
A0A1M0D633	AlkB
A0A1M4N361	AlkB
A0A1Q2HTB3	AlkB
A0A1Q5UXA8	AlkB
A0A1Q6BBX3	AlkB
A0A1Q9DAL3	AlkB
A0A1Q9R5K3	AlkB
A0A1R0MGC2	AlkB
A0A1R3V2R4	AlkB
A0A1S1HCT2	AlkB
A0A1S1HR38	AlkB
A0A1T2ZD06	AlkB
A0A1U9YXJ3	AlkB
A0A1V0RNJ5	AlkB
A0A1V2GJI0	AlkB
A0A1W6KC41	AlkB
A0A1X6YD52	AlkB
A0A1X6YNJ8	AlkB
A0A1X6YTM6	AlkB
A0A1X6YZN5	AlkB
A0A1X6Z4B8	AlkB
A0A1X6ZAC9	AlkB
A0A1X7A2A6	AlkB
A0A1X7A5H5	AlkB
A0A1X7BQT5	AlkB
A0A1X7BVW0	AlkB
A0A1Y0V515	AlkB
A0A1Y0XYM1	AlkB
A0A1Y2MTK6	AlkB
A0A1Y2NYP3	AlkB
A0A1Y5RBG4	AlkB
A0A1Y5RUY4	AlkB
A0A1Y5S2Q6	AlkB
A0A1Y5S5I4	AlkB
A0A1Y5SBY7	AlkB
A0A1Y5SLC7	AlkB
A0A1Y5SZS5	AlkB
A0A1Y5TQI7	AlkB
A0A1Z5KA76	AlkB
A0A1Z5KRP3	AlkB
A0A210GM67	AlkB
A0A211AY74	AlkB
A0A221K4E8	AlkB
A0A222E024	AlkB
A0A237FRF3	AlkB
A0A238J2S1	AlkB
A0A238KN14	AlkB
A0A239S8K2	AlkB
A0A239XVG7	AlkB
A0A240C602	AlkB
A0A244A1Z5	AlkB
A0A251RMM1	AlkB
A0A251SNF4	AlkB
A0A251T0Y9	AlkB
A0A251T9J3	AlkB
A0A251TBK3	AlkB
A0A264VZ16	AlkB
A0A266NKR4	AlkB
A0A269ZE06	AlkB
A0A2B7M0M2	AlkB
A0A2C9DEC6	AlkB
A0A2G5PAW4	AlkB
A0A2G5UFZ6	AlkB
A0A2G5UG77	AlkB
A0A2G9ADE1	AlkB
A0A2H4TXH7	AlkB
A0A2I8SRQ0	AlkB
A0A2J1DK48	AlkB
A0A2J1GIS6	AlkB
A0A2K8PND3	AlkB
A0A2K9ZA46	AlkB
A0A2L0GZQ5	AlkB
A0A2M9H2K3	AlkB
A0A2N9BKC4	AlkB
A0A2P2CL96	AlkB
A0A2P4RMZ4	AlkB
A0A2P6P3G0	AlkB
A0A2P6R114	AlkB
A0A2P6R4R0	AlkB
A0A2P9ABF3	AlkB
A0A2R8A7R0	AlkB
A0A2R8B2A8	AlkB
A0A2R8B9A0	AlkB
A0A2R8BFV6	AlkB
A0A2R8BJX0	AlkB
A0A2R8BSW9	AlkB
A0A2R8C3R2	AlkB
A0A2S3W3T0	AlkB
A0A2S4XAF4	AlkB
A0A2X0REP8	AlkB
A0A2X1C5F9	AlkB
A0A2X1QPI7	AlkB
A0A2X1RE96	AlkB
A0A2X1WFI3	AlkB
A0A2X2CC08	AlkB
A0A2X2GK51	AlkB
A0A2X2KVG0	AlkB
A0A2X3J580	AlkB
A0A2X4TXS7	AlkB
A0A2X4UUT6	AlkB
A0A2X5NQY6	AlkB
A0A2Z2P420	AlkB
A0A2Z3YQ15	AlkB
A0A2Z3YX37	AlkB
A0A318EIB8	AlkB
A0A344UF85	AlkB
A0A347W9B2	AlkB
A0A370G9B8	AlkB
A0A371E5A5	AlkB
A0A371YYA9	AlkB
A0A372EPF3	AlkB
A0A373FR02	AlkB
A0A375CDG3	AlkB
A0A375GMW7	AlkB
A0A375HPM9	AlkB
A0A375IPH4	AlkB
A0A376HKR5	AlkB
A0A376SBB8	AlkB
A0A376U708	AlkB
A0A377K465	AlkB
A0A378YS60	AlkB
A0A378ZR64	AlkB
A0A379AE51	AlkB
A0A379FRS1	AlkB
A0A379IEE3	AlkB
A0A379KQP4	AlkB
A0A379M5E4	AlkB
A0A379SS42	AlkB
A0A380AB79	AlkB
A0A380SZM1	AlkB
A0A381A307	AlkB
A0A383RZ30	AlkB
A0A387HB83	AlkB
A0A396GU12	AlkB
A0A396I9V5	AlkB
A0A396JNQ0	AlkB
A0A396JPX7	AlkB
A0A398R5F8	AlkB
A0A399M8J9	AlkB
A0A3E1K7Z6	AlkB
A0A3G2EAB5	AlkB
A0A3G6IRJ7	AlkB
A0A3G6IXW4	AlkB
A0A3K2YDE3	AlkB
A0A3L1DQA6	AlkB
A0A3L9HMD9	AlkB
A0A3L9HR76	AlkB
A0A3M2RG36	AlkB
A0A3M6QSK3	AlkB
A0A3M8SRT6	AlkB
A0A3M8SSF7	AlkB
A0A3N0FYD4	AlkB
A0A3N0UI91	AlkB
A0A3N0V3A2	AlkB
A0A3N4NVI6	AlkB
A0A3N6SEM6	AlkB
A0A3P3EQ43	AlkB
A0A3P6M3F5	AlkB
A0A3P8MCK5	AlkB
A0A3R1BEF8	AlkB
A0A3R8YQF7	AlkB
A0A3R9FJT8	AlkB
A0A3S0M5Y9	AlkB
A0A3S1FP36	AlkB
A0A3S4FS07	AlkB
A0A3S4NVN6	AlkB
A0A3S5AXM7	AlkB
A0A3S5DV78	AlkB
A0A3S8UT04	AlkB
