genus1	genus2	similarity
Nocardioides	Parapedobacter	0.9753128779879184
Nocardioides	Parvicella	0.9753128779879184
Nocardioides	Pelagomonas	0.9753128779879184
Nocardioides	Penicillium	0.9753128779879184
Nocardioides	Phaeoacremonium	0.9753128779879184
Nocardioides	Pseudoduganella	0.9753128779879184
Nocardioides	Pseudomonas	0.8972371421299545
Nocardioides	Pseudopithomyces	0.9753128779879184
Nocardioides	Pyrenophora	0.9753128779879184
Nocardioides	Raineyella	0.9753128779879184
Nocardioides	Ralstonia	0.7184159022719032
Nocardioides	Rariglobus	0.9753128779879184
Nocardioides	Rhabdobacter	0.9753128779879184
Nocardioides	Rhizophlyctis	0.9753128779879184
Nocardioides	Rhodococcus	0.7104378331335486
Nocardioides	Rhynchosporium	0.9753128779879184
Nocardioides	Roseobacter	0.9753128779879184
Nocardioides	Rothia	0.9753128779879184
Nocardioides	SAR86	0.9753128779879184
Nocardioides	Salinomyces	0.9753128779879184
Nocardioides	Sediminihaliea	0.9753128779879184
Nocardioides	Spirosoma	0.9753128779879184
Nocardioides	Sporothrix	0.9753128779879184
Nocardioides	Steroidobacter	0.9753128779879184
Nocardioides	Thermogutta	0.9753128779879184
Nocardioides	Thioclava	0.8457989809712543
Nocardioides	Trematosphaeria	0.9753128779879184
Nocardioides	Venturia	0.9753128779879184
Nocardioides	Verruconis	0.9753128779879184
Nocardioides	Verticillium	0.9753128779879184
Nocardioides	Xiashengella	0.9753128779879184
Nocardioides	marine	0.9753128779879184
Nocardiopsis	Novosphingobium	1.0
Nocardiopsis	Oceanococcus	1.0
Nocardiopsis	Oleomonas	1.0
Nocardiopsis	Paenibacillus	0.9943849008380186
Nocardiopsis	Panacagrimonas	1.0
Nocardiopsis	Paracoccus	1.0
Nocardiopsis	Paracraurococcus	1.0
Nocardiopsis	Parafrankia	1.0
Nocardiopsis	Paraperlucidibaca	1.0
Nocardiopsis	Pedobacter	1.0
Nocardiopsis	Pelomonas	1.0
Nocardiopsis	Peribacillus	1.0
Nocardiopsis	Phenylobacterium	1.0
Nocardiopsis	Phnomibacter	1.0
Nocardiopsis	Phyllobacterium	1.0
Nocardiopsis	Phytohabitans	1.0
Nocardiopsis	Planctomyces	1.0
Nocardiopsis	Planobispora	1.0
Nocardiopsis	Polaromonas	1.0
Nocardiopsis	Prauserella	1.0
Nocardiopsis	Pseudarthrobacter	1.0
Nocardiopsis	Pseudofrankia	0.9934039920387389
Nocardiopsis	Pseudogemmobacter	1.0
Nocardiopsis	Pseudorhodoferax	1.0
Nocardiopsis	Pseudoroseicyclus	1.0
Nocardiopsis	Pueribacillus	1.0
Nocardiopsis	Pullulanibacillus	1.0
Nocardiopsis	Rahnella	1.0
Nocardiopsis	Ramlibacter	1.0
Nocardiopsis	Raoultella	1.0
Nocardiopsis	Rathayibacter	1.0
Nocardiopsis	Reyranella	1.0
Nocardiopsis	Rhizobium	0.9921033641374599
Nocardiopsis	Rhodanobacter	1.0
Nocardiopsis	Rhodococcus	0.8432703738206657
Nocardiopsis	Rhodoferax	1.0
Nocardiopsis	Rhodopila	1.0
Nocardiopsis	Rivibacter	1.0
Nocardiopsis	Roseicella	1.0
Nocardiopsis	Roseitalea	1.0
Nocardiopsis	Roseivirga	1.0
Nocardiopsis	Roseomonas	1.0
Nocardiopsis	Saccharomonospora	1.0
Nocardiopsis	Salinarimonas	1.0
Nocardiopsis	Saliniramus	1.0
Nocardiopsis	Serinicoccus	1.0
Nocardiopsis	Serratia	1.0
Nocardiopsis	Silvimonas	1.0
Nocardiopsis	Sinimarinibacterium	1.0
Nocardiopsis	Sinorhizobium	1.0
Nocardiopsis	Solimonas	1.0
Nocardiopsis	Sorangium	1.0
Nocardiopsis	Spectribacter	1.0
Nocardiopsis	Sphingobium	1.0
Nocardiopsis	Sphingomonas	0.9983687759654895
Nocardiopsis	Sphingopyxis	1.0
Nocardiopsis	Stagnihabitans	1.0
Nocardiopsis	Stagnimonas	1.0
Nocardiopsis	Stenotrophomonas	1.0
Nocardiopsis	Streptomonospora	1.0
Nocardiopsis	Streptomyces	0.9990536105975776
Nocardiopsis	Tabrizicola	1.0
Nocardiopsis	Tahibacter	1.0
Nocardiopsis	Tessaracoccus	1.0
Nocardiopsis	Thermomonas	1.0
Nocardiopsis	Thioclava	0.7071067811865476
Nocardiopsis	Tistrella	1.0
Nocardiopsis	Tsukamurella	1.0
Nocardiopsis	Tsuneonella	1.0
Nocardiopsis	Umezawaea	1.0
Nocardiopsis	Vitis	1.0
Nocardiopsis	Vulcanimicrobium	1.0
Nocardiopsis	Wenjunlia	1.0
Nocardiopsis	Williamsia	1.0
Nocardiopsis	Xaviernesmea	1.0
Nocardiopsis	bacterium	1.0
Nocardiopsis	uncultured	1.0
Novosphingobium	Oceanococcus	1.0
Novosphingobium	Oleomonas	1.0
Novosphingobium	Paenibacillus	0.9943849008380186
Novosphingobium	Panacagrimonas	1.0
Novosphingobium	Paracoccus	1.0
Novosphingobium	Paracraurococcus	1.0
Novosphingobium	Parafrankia	1.0
Novosphingobium	Paraperlucidibaca	1.0
Novosphingobium	Pedobacter	1.0
Novosphingobium	Pelomonas	1.0
Novosphingobium	Peribacillus	1.0
Novosphingobium	Phenylobacterium	1.0
Novosphingobium	Phnomibacter	1.0
Novosphingobium	Phyllobacterium	1.0
Novosphingobium	Phytohabitans	1.0
Novosphingobium	Planctomyces	1.0
Novosphingobium	Planobispora	1.0
Novosphingobium	Polaromonas	1.0
Novosphingobium	Prauserella	1.0
Novosphingobium	Pseudarthrobacter	1.0
Novosphingobium	Pseudofrankia	0.9934039920387389
Novosphingobium	Pseudogemmobacter	1.0
Novosphingobium	Pseudorhodoferax	1.0
Novosphingobium	Pseudoroseicyclus	1.0
Novosphingobium	Pueribacillus	1.0
Novosphingobium	Pullulanibacillus	1.0
Novosphingobium	Rahnella	1.0
Novosphingobium	Ramlibacter	1.0
Novosphingobium	Raoultella	1.0
Novosphingobium	Rathayibacter	1.0
Novosphingobium	Reyranella	1.0
Novosphingobium	Rhizobium	0.9921033641374599
Novosphingobium	Rhodanobacter	1.0
Novosphingobium	Rhodococcus	0.8432703738206657
Novosphingobium	Rhodoferax	1.0
Novosphingobium	Rhodopila	1.0
Novosphingobium	Rivibacter	1.0
Novosphingobium	Roseicella	1.0
Novosphingobium	Roseitalea	1.0
Novosphingobium	Roseivirga	1.0
Novosphingobium	Roseomonas	1.0
Novosphingobium	Saccharomonospora	1.0
Novosphingobium	Salinarimonas	1.0
Novosphingobium	Saliniramus	1.0
Novosphingobium	Serinicoccus	1.0
Novosphingobium	Serratia	1.0
Novosphingobium	Silvimonas	1.0
Novosphingobium	Sinimarinibacterium	1.0
Novosphingobium	Sinorhizobium	1.0
Novosphingobium	Solimonas	1.0
Novosphingobium	Sorangium	1.0
Novosphingobium	Spectribacter	1.0
Novosphingobium	Sphingobium	1.0
Novosphingobium	Sphingomonas	0.9983687759654895
Novosphingobium	Sphingopyxis	1.0
Novosphingobium	Stagnihabitans	1.0
Novosphingobium	Stagnimonas	1.0
Novosphingobium	Stenotrophomonas	1.0
Novosphingobium	Streptomonospora	1.0
Novosphingobium	Streptomyces	0.9990536105975776
Novosphingobium	Tabrizicola	1.0
Novosphingobium	Tahibacter	1.0
Novosphingobium	Tessaracoccus	1.0
Novosphingobium	Thermomonas	1.0
Novosphingobium	Thioclava	0.7071067811865476
Novosphingobium	Tistrella	1.0
Novosphingobium	Tsukamurella	1.0
Novosphingobium	Tsuneonella	1.0
Novosphingobium	Umezawaea	1.0
Novosphingobium	Vitis	1.0
Novosphingobium	Vulcanimicrobium	1.0
Novosphingobium	Wenjunlia	1.0
Novosphingobium	Williamsia	1.0
Novosphingobium	Xaviernesmea	1.0
Novosphingobium	bacterium	1.0
Novosphingobium	uncultured	1.0
OM182	Ochrobactrum	1.0
OM182	Ophiocordyceps	1.0
OM182	Paraglaciecola	1.0
OM182	Parapedobacter	1.0
OM182	Parvicella	1.0
OM182	Pelagomonas	1.0
OM182	Penicillium	1.0
OM182	Phaeoacremonium	1.0
OM182	Pseudoduganella	1.0
OM182	Pseudomonas	0.8378656810137066
OM182	Pseudopithomyces	1.0
OM182	Pyrenophora	1.0
OM182	Raineyella	1.0
OM182	Ralstonia	0.6951653759842311
OM182	Rariglobus	1.0
OM182	Rhabdobacter	1.0
OM182	Rhizophlyctis	1.0
OM182	Rhynchosporium	1.0
OM182	Roseobacter	1.0
OM182	Rothia	1.0
OM182	SAR86	1.0
OM182	Salinomyces	1.0
OM182	Sediminihaliea	1.0
OM182	Spirosoma	1.0
OM182	Sporothrix	1.0
OM182	Steroidobacter	1.0
OM182	Thermogutta	1.0
OM182	Thioclava	0.7071067811865476
OM182	Trematosphaeria	1.0
OM182	Venturia	1.0
OM182	Verruconis	1.0
OM182	Verticillium	1.0
OM182	Xiashengella	1.0
OM182	marine	1.0
Oceanococcus	Oleomonas	1.0
Oceanococcus	Paenibacillus	0.9943849008380186
Oceanococcus	Panacagrimonas	1.0
Oceanococcus	Paracoccus	1.0
Oceanococcus	Paracraurococcus	1.0
Oceanococcus	Parafrankia	1.0
Oceanococcus	Paraperlucidibaca	1.0
Oceanococcus	Pedobacter	1.0
Oceanococcus	Pelomonas	1.0
Oceanococcus	Peribacillus	1.0
Oceanococcus	Phenylobacterium	1.0
Oceanococcus	Phnomibacter	1.0
Oceanococcus	Phyllobacterium	1.0
Oceanococcus	Phytohabitans	1.0
Oceanococcus	Planctomyces	1.0
Oceanococcus	Planobispora	1.0
Oceanococcus	Polaromonas	1.0
Oceanococcus	Prauserella	1.0
Oceanococcus	Pseudarthrobacter	1.0
Oceanococcus	Pseudofrankia	0.9934039920387389
Oceanococcus	Pseudogemmobacter	1.0
Oceanococcus	Pseudorhodoferax	1.0
Oceanococcus	Pseudoroseicyclus	1.0
Oceanococcus	Pueribacillus	1.0
Oceanococcus	Pullulanibacillus	1.0
Oceanococcus	Rahnella	1.0
Oceanococcus	Ramlibacter	1.0
Oceanococcus	Raoultella	1.0
Oceanococcus	Rathayibacter	1.0
Oceanococcus	Reyranella	1.0
Oceanococcus	Rhizobium	0.9921033641374599
Oceanococcus	Rhodanobacter	1.0
Oceanococcus	Rhodococcus	0.8432703738206657
Oceanococcus	Rhodoferax	1.0
Oceanococcus	Rhodopila	1.0
Oceanococcus	Rivibacter	1.0
Oceanococcus	Roseicella	1.0
Oceanococcus	Roseitalea	1.0
Oceanococcus	Roseivirga	1.0
Oceanococcus	Roseomonas	1.0
Oceanococcus	Saccharomonospora	1.0
Oceanococcus	Salinarimonas	1.0
Oceanococcus	Saliniramus	1.0
Oceanococcus	Serinicoccus	1.0
Oceanococcus	Serratia	1.0
Oceanococcus	Silvimonas	1.0
Oceanococcus	Sinimarinibacterium	1.0
Oceanococcus	Sinorhizobium	1.0
Oceanococcus	Solimonas	1.0
Oceanococcus	Sorangium	1.0
Oceanococcus	Spectribacter	1.0
Oceanococcus	Sphingobium	1.0
Oceanococcus	Sphingomonas	0.9983687759654895
Oceanococcus	Sphingopyxis	1.0
Oceanococcus	Stagnihabitans	1.0
Oceanococcus	Stagnimonas	1.0
Oceanococcus	Stenotrophomonas	1.0
Oceanococcus	Streptomonospora	1.0
Oceanococcus	Streptomyces	0.9990536105975776
Oceanococcus	Tabrizicola	1.0
Oceanococcus	Tahibacter	1.0
Oceanococcus	Tessaracoccus	1.0
Oceanococcus	Thermomonas	1.0
Oceanococcus	Thioclava	0.7071067811865476
Oceanococcus	Tistrella	1.0
Oceanococcus	Tsukamurella	1.0
Oceanococcus	Tsuneonella	1.0
Oceanococcus	Umezawaea	1.0
Oceanococcus	Vitis	1.0
Oceanococcus	Vulcanimicrobium	1.0
Oceanococcus	Wenjunlia	1.0
Oceanococcus	Williamsia	1.0
Oceanococcus	Xaviernesmea	1.0
Oceanococcus	bacterium	1.0
Oceanococcus	uncultured	1.0
Ochrobactrum	Ophiocordyceps	1.0
Ochrobactrum	Paraglaciecola	1.0
Ochrobactrum	Parapedobacter	1.0
Ochrobactrum	Parvicella	1.0
Ochrobactrum	Pelagomonas	1.0
Ochrobactrum	Penicillium	1.0
Ochrobactrum	Phaeoacremonium	1.0
Ochrobactrum	Pseudoduganella	1.0
Ochrobactrum	Pseudomonas	0.8378656810137066
Ochrobactrum	Pseudopithomyces	1.0
Ochrobactrum	Pyrenophora	1.0
Ochrobactrum	Raineyella	1.0
Ochrobactrum	Ralstonia	0.6951653759842311
Ochrobactrum	Rariglobus	1.0
Ochrobactrum	Rhabdobacter	1.0
Ochrobactrum	Rhizophlyctis	1.0
Ochrobactrum	Rhynchosporium	1.0
Ochrobactrum	Roseobacter	1.0
Ochrobactrum	Rothia	1.0
Ochrobactrum	SAR86	1.0
Ochrobactrum	Salinomyces	1.0
Ochrobactrum	Sediminihaliea	1.0
Ochrobactrum	Spirosoma	1.0
Ochrobactrum	Sporothrix	1.0
Ochrobactrum	Steroidobacter	1.0
Ochrobactrum	Thermogutta	1.0
Ochrobactrum	Thioclava	0.7071067811865476
Ochrobactrum	Trematosphaeria	1.0
Ochrobactrum	Venturia	1.0
Ochrobactrum	Verruconis	1.0
Ochrobactrum	Verticillium	1.0
Ochrobactrum	Xiashengella	1.0
Ochrobactrum	marine	1.0
Oleomonas	Paenibacillus	0.9943849008380186
Oleomonas	Panacagrimonas	1.0
Oleomonas	Paracoccus	1.0
Oleomonas	Paracraurococcus	1.0
Oleomonas	Parafrankia	1.0
Oleomonas	Paraperlucidibaca	1.0
Oleomonas	Pedobacter	1.0
Oleomonas	Pelomonas	1.0
Oleomonas	Peribacillus	1.0
Oleomonas	Phenylobacterium	1.0
Oleomonas	Phnomibacter	1.0
Oleomonas	Phyllobacterium	1.0
Oleomonas	Phytohabitans	1.0
Oleomonas	Planctomyces	1.0
Oleomonas	Planobispora	1.0
Oleomonas	Polaromonas	1.0
Oleomonas	Prauserella	1.0
Oleomonas	Pseudarthrobacter	1.0
Oleomonas	Pseudofrankia	0.9934039920387389
Oleomonas	Pseudogemmobacter	1.0
Oleomonas	Pseudorhodoferax	1.0
Oleomonas	Pseudoroseicyclus	1.0
Oleomonas	Pueribacillus	1.0
Oleomonas	Pullulanibacillus	1.0
Oleomonas	Rahnella	1.0
Oleomonas	Ramlibacter	1.0
Oleomonas	Raoultella	1.0
Oleomonas	Rathayibacter	1.0
Oleomonas	Reyranella	1.0
Oleomonas	Rhizobium	0.9921033641374599
Oleomonas	Rhodanobacter	1.0
Oleomonas	Rhodococcus	0.8432703738206657
Oleomonas	Rhodoferax	1.0
Oleomonas	Rhodopila	1.0
Oleomonas	Rivibacter	1.0
Oleomonas	Roseicella	1.0
Oleomonas	Roseitalea	1.0
Oleomonas	Roseivirga	1.0
Oleomonas	Roseomonas	1.0
Oleomonas	Saccharomonospora	1.0
Oleomonas	Salinarimonas	1.0
Oleomonas	Saliniramus	1.0
Oleomonas	Serinicoccus	1.0
Oleomonas	Serratia	1.0
Oleomonas	Silvimonas	1.0
Oleomonas	Sinimarinibacterium	1.0
Oleomonas	Sinorhizobium	1.0
Oleomonas	Solimonas	1.0
Oleomonas	Sorangium	1.0
Oleomonas	Spectribacter	1.0
Oleomonas	Sphingobium	1.0
Oleomonas	Sphingomonas	0.9983687759654895
Oleomonas	Sphingopyxis	1.0
Oleomonas	Stagnihabitans	1.0
Oleomonas	Stagnimonas	1.0
Oleomonas	Stenotrophomonas	1.0
Oleomonas	Streptomonospora	1.0
Oleomonas	Streptomyces	0.9990536105975776
Oleomonas	Tabrizicola	1.0
Oleomonas	Tahibacter	1.0
Oleomonas	Tessaracoccus	1.0
Oleomonas	Thermomonas	1.0
Oleomonas	Thioclava	0.7071067811865476
Oleomonas	Tistrella	1.0
Oleomonas	Tsukamurella	1.0
Oleomonas	Tsuneonella	1.0
Oleomonas	Umezawaea	1.0
Oleomonas	Vitis	1.0
Oleomonas	Vulcanimicrobium	1.0
Oleomonas	Wenjunlia	1.0
Oleomonas	Williamsia	1.0
Oleomonas	Xaviernesmea	1.0
Oleomonas	bacterium	1.0
Oleomonas	uncultured	1.0
Ophiocordyceps	Paraglaciecola	1.0
Ophiocordyceps	Parapedobacter	1.0
Ophiocordyceps	Parvicella	1.0
Ophiocordyceps	Pelagomonas	1.0
Ophiocordyceps	Penicillium	1.0
Ophiocordyceps	Phaeoacremonium	1.0
Ophiocordyceps	Pseudoduganella	1.0
Ophiocordyceps	Pseudomonas	0.8378656810137066
Ophiocordyceps	Pseudopithomyces	1.0
Ophiocordyceps	Pyrenophora	1.0
Ophiocordyceps	Raineyella	1.0
Ophiocordyceps	Ralstonia	0.6951653759842311
Ophiocordyceps	Rariglobus	1.0
Ophiocordyceps	Rhabdobacter	1.0
Ophiocordyceps	Rhizophlyctis	1.0
Ophiocordyceps	Rhynchosporium	1.0
Ophiocordyceps	Roseobacter	1.0
Ophiocordyceps	Rothia	1.0
Ophiocordyceps	SAR86	1.0
Ophiocordyceps	Salinomyces	1.0
Ophiocordyceps	Sediminihaliea	1.0
Ophiocordyceps	Spirosoma	1.0
Ophiocordyceps	Sporothrix	1.0
Ophiocordyceps	Steroidobacter	1.0
Ophiocordyceps	Thermogutta	1.0
Ophiocordyceps	Thioclava	0.7071067811865476
Ophiocordyceps	Trematosphaeria	1.0
Ophiocordyceps	Venturia	1.0
Ophiocordyceps	Verruconis	1.0
Ophiocordyceps	Verticillium	1.0
Ophiocordyceps	Xiashengella	1.0
Ophiocordyceps	marine	1.0
Paenibacillus	Panacagrimonas	0.9943849008380186
Paenibacillus	Paracoccus	0.9943849008380186
Paenibacillus	Paracraurococcus	0.9943849008380186
Paenibacillus	Parafrankia	0.9943849008380186
Paenibacillus	Paraperlucidibaca	0.9943849008380186
Paenibacillus	Pedobacter	0.9943849008380186
Paenibacillus	Pelomonas	0.9943849008380186
Paenibacillus	Peribacillus	0.9943849008380186
Paenibacillus	Phenylobacterium	0.9943849008380186
Paenibacillus	Phnomibacter	0.9943849008380186
Paenibacillus	Phyllobacterium	0.9943849008380186
Paenibacillus	Phytohabitans	0.9943849008380186
Paenibacillus	Planctomyces	0.9943849008380186
Paenibacillus	Planobispora	0.9943849008380186
Paenibacillus	Polaromonas	0.9943849008380186
Paenibacillus	Prauserella	0.9943849008380186
Paenibacillus	Pseudarthrobacter	0.9943849008380186
Paenibacillus	Pseudofrankia	0.9878259301155331
Paenibacillus	Pseudogemmobacter	0.9943849008380186
Paenibacillus	Pseudorhodoferax	0.9943849008380186
Paenibacillus	Pseudoroseicyclus	0.9943849008380186
Paenibacillus	Pueribacillus	0.9943849008380186
Paenibacillus	Pullulanibacillus	0.9943849008380186
Paenibacillus	Rahnella	0.9943849008380186
Paenibacillus	Ramlibacter	0.9943849008380186
Paenibacillus	Raoultella	0.9943849008380186
Paenibacillus	Rathayibacter	0.9943849008380186
Paenibacillus	Reyranella	0.9943849008380186
Paenibacillus	Rhizobium	0.9865326053688926
Paenibacillus	Rhodanobacter	0.9943849008380186
Paenibacillus	Rhodococcus	0.8385353270513015
Paenibacillus	Rhodoferax	0.9943849008380186
Paenibacillus	Rhodopila	0.9943849008380186
Paenibacillus	Rivibacter	0.9943849008380186
Paenibacillus	Roseicella	0.9943849008380186
Paenibacillus	Roseitalea	0.9943849008380186
Paenibacillus	Roseivirga	0.9943849008380186
Paenibacillus	Roseomonas	0.9943849008380186
Paenibacillus	Saccharomonospora	0.9943849008380186
Paenibacillus	Salinarimonas	0.9943849008380186
Paenibacillus	Saliniramus	0.9943849008380186
Paenibacillus	Serinicoccus	0.9943849008380186
Paenibacillus	Serratia	0.9943849008380186
Paenibacillus	Silvimonas	0.9943849008380186
Paenibacillus	Sinimarinibacterium	0.9943849008380186
Paenibacillus	Sinorhizobium	0.9943849008380186
Paenibacillus	Solimonas	0.9943849008380186
Paenibacillus	Sorangium	0.9943849008380186
Paenibacillus	Spectribacter	0.9943849008380186
Paenibacillus	Sphingobium	0.9943849008380186
Paenibacillus	Sphingomonas	0.9927628362882172
Paenibacillus	Sphingopyxis	0.9943849008380186
Paenibacillus	Stagnihabitans	0.9943849008380186
Paenibacillus	Stagnimonas	0.9943849008380186
Paenibacillus	Stenotrophomonas	0.9943849008380186
Paenibacillus	Streptomonospora	0.9943849008380186
Paenibacillus	Streptomyces	0.9966985584579319
Paenibacillus	Tabrizicola	0.9943849008380186
Paenibacillus	Tahibacter	0.9943849008380186
Paenibacillus	Tessaracoccus	0.9943849008380186
Paenibacillus	Thermomonas	0.9943849008380186
Paenibacillus	Thioclava	0.7031363064920756
Paenibacillus	Tistrella	0.9943849008380186
Paenibacillus	Tsukamurella	0.9943849008380186
Paenibacillus	Tsuneonella	0.9943849008380186
Paenibacillus	Umezawaea	0.9943849008380186
Paenibacillus	Vitis	0.9943849008380186
Paenibacillus	Vulcanimicrobium	0.9943849008380186
Paenibacillus	Wenjunlia	0.9943849008380186
Paenibacillus	Williamsia	0.9943849008380186
Paenibacillus	Xaviernesmea	0.9943849008380186
Paenibacillus	bacterium	0.9943849008380186
Paenibacillus	uncultured	0.9943849008380186
Panacagrimonas	Paracoccus	1.0
Panacagrimonas	Paracraurococcus	1.0
Panacagrimonas	Parafrankia	1.0
Panacagrimonas	Paraperlucidibaca	1.0
Panacagrimonas	Pedobacter	1.0
Panacagrimonas	Pelomonas	1.0
Panacagrimonas	Peribacillus	1.0
Panacagrimonas	Phenylobacterium	1.0
Panacagrimonas	Phnomibacter	1.0
Panacagrimonas	Phyllobacterium	1.0
Panacagrimonas	Phytohabitans	1.0
Panacagrimonas	Planctomyces	1.0
Panacagrimonas	Planobispora	1.0
Panacagrimonas	Polaromonas	1.0
Panacagrimonas	Prauserella	1.0
Panacagrimonas	Pseudarthrobacter	1.0
Panacagrimonas	Pseudofrankia	0.9934039920387389
Panacagrimonas	Pseudogemmobacter	1.0
Panacagrimonas	Pseudorhodoferax	1.0
Panacagrimonas	Pseudoroseicyclus	1.0
Panacagrimonas	Pueribacillus	1.0
Panacagrimonas	Pullulanibacillus	1.0
Panacagrimonas	Rahnella	1.0
Panacagrimonas	Ramlibacter	1.0
Panacagrimonas	Raoultella	1.0
Panacagrimonas	Rathayibacter	1.0
Panacagrimonas	Reyranella	1.0
Panacagrimonas	Rhizobium	0.9921033641374599
Panacagrimonas	Rhodanobacter	1.0
Panacagrimonas	Rhodococcus	0.8432703738206657
Panacagrimonas	Rhodoferax	1.0
Panacagrimonas	Rhodopila	1.0
Panacagrimonas	Rivibacter	1.0
Panacagrimonas	Roseicella	1.0
Panacagrimonas	Roseitalea	1.0
Panacagrimonas	Roseivirga	1.0
Panacagrimonas	Roseomonas	1.0
Panacagrimonas	Saccharomonospora	1.0
Panacagrimonas	Salinarimonas	1.0
Panacagrimonas	Saliniramus	1.0
Panacagrimonas	Serinicoccus	1.0
Panacagrimonas	Serratia	1.0
Panacagrimonas	Silvimonas	1.0
Panacagrimonas	Sinimarinibacterium	1.0
Panacagrimonas	Sinorhizobium	1.0
Panacagrimonas	Solimonas	1.0
Panacagrimonas	Sorangium	1.0
Panacagrimonas	Spectribacter	1.0
Panacagrimonas	Sphingobium	1.0
Panacagrimonas	Sphingomonas	0.9983687759654895
Panacagrimonas	Sphingopyxis	1.0
Panacagrimonas	Stagnihabitans	1.0
Panacagrimonas	Stagnimonas	1.0
Panacagrimonas	Stenotrophomonas	1.0
Panacagrimonas	Streptomonospora	1.0
Panacagrimonas	Streptomyces	0.9990536105975776
Panacagrimonas	Tabrizicola	1.0
Panacagrimonas	Tahibacter	1.0
Panacagrimonas	Tessaracoccus	1.0
Panacagrimonas	Thermomonas	1.0
Panacagrimonas	Thioclava	0.7071067811865476
Panacagrimonas	Tistrella	1.0
Panacagrimonas	Tsukamurella	1.0
Panacagrimonas	Tsuneonella	1.0
Panacagrimonas	Umezawaea	1.0
Panacagrimonas	Vitis	1.0
Panacagrimonas	Vulcanimicrobium	1.0
Panacagrimonas	Wenjunlia	1.0
Panacagrimonas	Williamsia	1.0
Panacagrimonas	Xaviernesmea	1.0
Panacagrimonas	bacterium	1.0
Panacagrimonas	uncultured	1.0
Paraburkholderia	Paracidovorax	0.9705058091462746
Paraburkholderia	Ralstonia	0.7187800517080385
Paraburkholderia	Tepidimonas	0.9705058091462746
Paraburkholderia	Variovorax	0.9942165665711571
Paraburkholderia	Xanthomonas	0.9705058091462746
Paraburkholderia	termite	0.9705058091462746
Paracidovorax	Ralstonia	0.6951653759842311
Paracidovorax	Tepidimonas	1.0
Paracidovorax	Variovorax	0.9390027100159213
Paracidovorax	Xanthomonas	1.0
Paracidovorax	termite	1.0
Paracoccus	Paracraurococcus	1.0
Paracoccus	Parafrankia	1.0
Paracoccus	Paraperlucidibaca	1.0
Paracoccus	Pedobacter	1.0
Paracoccus	Pelomonas	1.0
Paracoccus	Peribacillus	1.0
Paracoccus	Phenylobacterium	1.0
Paracoccus	Phnomibacter	1.0
Paracoccus	Phyllobacterium	1.0
Paracoccus	Phytohabitans	1.0
Paracoccus	Planctomyces	1.0
Paracoccus	Planobispora	1.0
Paracoccus	Polaromonas	1.0
Paracoccus	Prauserella	1.0
Paracoccus	Pseudarthrobacter	1.0
Paracoccus	Pseudofrankia	0.9934039920387389
Paracoccus	Pseudogemmobacter	1.0
Paracoccus	Pseudorhodoferax	1.0
Paracoccus	Pseudoroseicyclus	1.0
Paracoccus	Pueribacillus	1.0
Paracoccus	Pullulanibacillus	1.0
Paracoccus	Rahnella	1.0
Paracoccus	Ramlibacter	1.0
Paracoccus	Raoultella	1.0
Paracoccus	Rathayibacter	1.0
Paracoccus	Reyranella	1.0
Paracoccus	Rhizobium	0.9921033641374599
Paracoccus	Rhodanobacter	1.0
Paracoccus	Rhodococcus	0.8432703738206657
Paracoccus	Rhodoferax	1.0
Paracoccus	Rhodopila	1.0
Paracoccus	Rivibacter	1.0
Paracoccus	Roseicella	1.0
Paracoccus	Roseitalea	1.0
Paracoccus	Roseivirga	1.0
Paracoccus	Roseomonas	1.0
Paracoccus	Saccharomonospora	1.0
Paracoccus	Salinarimonas	1.0
Paracoccus	Saliniramus	1.0
Paracoccus	Serinicoccus	1.0
Paracoccus	Serratia	1.0
Paracoccus	Silvimonas	1.0
Paracoccus	Sinimarinibacterium	1.0
Paracoccus	Sinorhizobium	1.0
Paracoccus	Solimonas	1.0
Paracoccus	Sorangium	1.0
Paracoccus	Spectribacter	1.0
Paracoccus	Sphingobium	1.0
Paracoccus	Sphingomonas	0.9983687759654895
Paracoccus	Sphingopyxis	1.0
Paracoccus	Stagnihabitans	1.0
Paracoccus	Stagnimonas	1.0
Paracoccus	Stenotrophomonas	1.0
Paracoccus	Streptomonospora	1.0
Paracoccus	Streptomyces	0.9990536105975776
Paracoccus	Tabrizicola	1.0
Paracoccus	Tahibacter	1.0
Paracoccus	Tessaracoccus	1.0
Paracoccus	Thermomonas	1.0
Paracoccus	Thioclava	0.7071067811865476
Paracoccus	Tistrella	1.0
Paracoccus	Tsukamurella	1.0
Paracoccus	Tsuneonella	1.0
Paracoccus	Umezawaea	1.0
Paracoccus	Vitis	1.0
Paracoccus	Vulcanimicrobium	1.0
Paracoccus	Wenjunlia	1.0
Paracoccus	Williamsia	1.0
Paracoccus	Xaviernesmea	1.0
Paracoccus	bacterium	1.0
Paracoccus	uncultured	1.0
Paracraurococcus	Parafrankia	1.0
Paracraurococcus	Paraperlucidibaca	1.0
Paracraurococcus	Pedobacter	1.0
Paracraurococcus	Pelomonas	1.0
Paracraurococcus	Peribacillus	1.0
Paracraurococcus	Phenylobacterium	1.0
Paracraurococcus	Phnomibacter	1.0
Paracraurococcus	Phyllobacterium	1.0
Paracraurococcus	Phytohabitans	1.0
Paracraurococcus	Planctomyces	1.0
Paracraurococcus	Planobispora	1.0
Paracraurococcus	Polaromonas	1.0
